facility_id,month_year,ndc11,rb_spend,rb_facility_state,rb_facility_zip3,rb_facility_city,rb_vendor_name
809162,2024-05,63323068810,79.52,NJ,080,CHERRY HILL,AmerisourceBergen Drug Corporation
809162,2024-06,63323068610,33.36,NJ,080,CHERRY HILL,AmerisourceBergen Drug Corporation
809162,2024-06,63323068810,39.76,NJ,080,CHERRY HILL,AmerisourceBergen Drug Corporation
809162,2024-07,63323066910,33.5,NJ,080,CHERRY HILL,AmerisourceBergen Drug Corporation
809162,2024-07,63323068610,33.5,NJ,080,CHERRY HILL,AmerisourceBergen Drug Corporation
809162,2024-08,63323053075,46.2,NJ,080,CHERRY HILL,AmerisourceBergen Drug Corporation
809162,2024-11,63323068610,33.55,NJ,080,CHERRY HILL,AmerisourceBergen Drug Corporation
809162,2025-01,63323053075,46.2,NJ,080,CHERRY HILL,AmerisourceBergen Drug Corporation
809162,2025-05,63323087310,25.97,NJ,080,CHERRY HILL,AmerisourceBergen Drug Corporation
809162,2025-05,65219047030,375.68,NJ,080,CHERRY HILL,AmerisourceBergen Drug Corporation
809162,2025-06,63323053075,46.2,NJ,080,CHERRY HILL,AmerisourceBergen Drug Corporation
809162,2025-06,63323068610,33.61,NJ,080,CHERRY HILL,AmerisourceBergen Drug Corporation
809235,2025-10,00338000404,48.56,NY,142,BUFFALO,AmerisourceBergen Drug Corporation
809244,2024-07,65219047030,336.88,CA,936,CLOVIS,Cardinal Health
809244,2024-10,65219021850,0.0,CA,936,CLOVIS,Cardinal Health
809244,2024-10,65219022010,0.0,CA,936,CLOVIS,Cardinal Health
809244,2024-10,65219022225,0.0,CA,936,CLOVIS,Cardinal Health
809244,2024-10,65219022450,0.0,CA,936,CLOVIS,Cardinal Health
809244,2024-10,65219023825,0.0,CA,936,CLOVIS,Cardinal Health
809244,2024-10,65219024050,0.0,CA,936,CLOVIS,Cardinal Health
809244,2024-10,65219045830,0.0,CA,936,CLOVIS,Cardinal Health
809244,2024-10,65219047030,0.0,CA,936,CLOVIS,Cardinal Health
809244,2024-10,65219047410,0.0,CA,936,CLOVIS,Cardinal Health
809244,2024-12,65219022225,0.0,CA,936,CLOVIS,Cardinal Health
809244,2024-12,65219022450,0.0,CA,936,CLOVIS,Cardinal Health
809244,2024-12,65219023825,0.0,CA,936,CLOVIS,Cardinal Health
809244,2024-12,65219024050,0.0,CA,936,CLOVIS,Cardinal Health
809244,2024-12,65219045830,0.0,CA,936,CLOVIS,Cardinal Health
809244,2024-12,65219046020,0.0,CA,936,CLOVIS,Cardinal Health
809244,2024-12,65219046660,0.0,CA,936,CLOVIS,Cardinal Health
809244,2024-12,65219047030,0.0,CA,936,CLOVIS,Cardinal Health
809244,2024-12,65219047220,0.0,CA,936,CLOVIS,Cardinal Health
809244,2025-02,65219022225,640.45,CA,936,CLOVIS,Cardinal Health
809244,2025-02,65219022450,331.8,CA,936,CLOVIS,Cardinal Health
809244,2025-02,65219023825,512.36,CA,936,CLOVIS,Cardinal Health
809244,2025-02,65219045830,739.36,CA,936,CLOVIS,Cardinal Health
809244,2025-03,65219045830,-58.28,CA,936,CLOVIS,Cardinal Health
809244,2025-05,65219045660,150.05,CA,936,CLOVIS,Cardinal Health
809244,2025-06,65219045830,569.52,CA,936,CLOVIS,Cardinal Health
809244,2025-06,65219047030,432.75,CA,936,CLOVIS,Cardinal Health
809244,2025-07,65219045830,632.8,CA,936,CLOVIS,Cardinal Health
809244,2025-07,65219047030,173.1,CA,936,CLOVIS,Cardinal Health
809244,2025-08,65219045830,632.8,CA,936,CLOVIS,Cardinal Health
809244,2025-08,65219047030,346.2,CA,936,CLOVIS,Cardinal Health
809244,2025-09,65219045830,126.56,CA,936,CLOVIS,Cardinal Health
809244,2025-10,65219023410,0.0,CA,936,CLOVIS,Cardinal Health
809244,2025-10,65219045660,300.1,CA,936,CLOVIS,Cardinal Health
809244,2025-10,65219045830,632.8000000000001,CA,936,CLOVIS,Cardinal Health
809244,2025-11,65219024050,201.04,CA,936,CLOVIS,Cardinal Health
809244,2025-11,65219045830,442.96000000000004,CA,936,CLOVIS,Cardinal Health
809244,2025-12,65219024050,402.08,CA,936,CLOVIS,Cardinal Health
809244,2025-12,65219045830,759.36,CA,936,CLOVIS,Cardinal Health
809631,2024-10,00338000404,95.18,TX,762,GAINESVILLE,AmerisourceBergen Drug Corporation
809631,2024-11,00338000404,142.77,TX,762,GAINESVILLE,AmerisourceBergen Drug Corporation
809631,2024-12,00338000404,47.59,TX,762,GAINESVILLE,AmerisourceBergen Drug Corporation
809788,2024-01,63323066910,35.21,OK,740,PAWHUSKA,AmerisourceBergen Drug Corporation
809788,2024-12,63323087074,0.0,OK,740,PAWHUSKA,AmerisourceBergen Drug Corporation
809788,2025-03,65219045830,57.58,OK,740,PAWHUSKA,AmerisourceBergen Drug Corporation
809788,2025-04,65219046020,40.51,OK,740,PAWHUSKA,AmerisourceBergen Drug Corporation
809788,2025-05,63323086910,27.2,OK,740,PAWHUSKA,AmerisourceBergen Drug Corporation
809788,2025-06,63323087074,40.8,OK,740,PAWHUSKA,AmerisourceBergen Drug Corporation
809788,2025-08,65219047030,58.63,OK,740,PAWHUSKA,AmerisourceBergen Drug Corporation
809788,2025-09,63323086910,54.58,OK,740,PAWHUSKA,AmerisourceBergen Drug Corporation
809788,2025-09,65219047030,117.26,OK,740,PAWHUSKA,AmerisourceBergen Drug Corporation
809788,2025-10,65219047030,117.26,OK,740,PAWHUSKA,AmerisourceBergen Drug Corporation
809788,2025-11,65219046850,94.19,OK,740,PAWHUSKA,AmerisourceBergen Drug Corporation
809788,2025-12,65219047030,58.54,OK,740,PAWHUSKA,AmerisourceBergen Drug Corporation
810631,2024-10,65219047410,456.0,FL,330,MIRAMAR,McKesson
810631,2025-04,65219047410,-456.0,FL,330,MIRAMAR,McKesson
810944,2024-01,00338000404,135.72,MN,553,CHASKA,Henry Schein
810944,2024-02,00338000404,103.92,MN,553,CHASKA,Henry Schein
810944,2024-04,00338000404,51.96,MN,553,CHASKA,Henry Schein
810944,2024-05,00338000404,103.92,MN,553,CHASKA,Henry Schein
810944,2024-06,00338000404,103.92,MN,553,CHASKA,Henry Schein
811982,2024-01,00338000404,39.07,OH,441,CLEVELAND,McKesson
811982,2024-03,00338000404,117.21000000000001,OH,441,CLEVELAND,McKesson
811982,2024-05,00338000404,117.33,OH,441,CLEVELAND,McKesson
811982,2024-10,00338000404,0.0,OH,441,CLEVELAND,McKesson
811982,2025-04,00338000404,97.12,OH,441,CLEVELAND,McKesson
812198,2024-08,00338000404,97.12,TX,760,HURST,McKesson
812198,2024-09,00338000404,145.68,TX,760,HURST,McKesson
812198,2024-10,00338000404,339.92,TX,760,HURST,McKesson
812198,2024-11,00338000404,48.56,TX,760,HURST,McKesson
812198,2024-12,00338000404,97.12,TX,760,HURST,McKesson
812198,2025-02,65219045660,0.0,TX,760,HURST,McKesson
812198,2025-03,00338000404,242.8,TX,760,HURST,McKesson
812970,2024-10,00338000404,123.48,AK,997,FAIRBANKS,Henry Schein
813343,2024-03,00338000404,47.59,AZ,850,PHOENIX,AmerisourceBergen Drug Corporation
813343,2024-04,00338000404,47.59,AZ,850,PHOENIX,AmerisourceBergen Drug Corporation
813343,2024-05,00338000404,0.0,AZ,850,PHOENIX,AmerisourceBergen Drug Corporation
813343,2024-10,00338000404,95.18,AZ,850,PHOENIX,AmerisourceBergen Drug Corporation
813343,2024-11,00338000404,47.59,AZ,850,PHOENIX,AmerisourceBergen Drug Corporation
813343,2024-12,00338000404,47.59,AZ,850,PHOENIX,AmerisourceBergen Drug Corporation
813343,2025-02,00338000404,47.59,AZ,850,PHOENIX,AmerisourceBergen Drug Corporation
813343,2025-03,00338000404,47.59,AZ,850,PHOENIX,AmerisourceBergen Drug Corporation
813343,2025-05,00338000404,47.59,AZ,850,PHOENIX,AmerisourceBergen Drug Corporation
813343,2025-06,00338000404,47.59,AZ,850,PHOENIX,AmerisourceBergen Drug Corporation
813343,2025-08,00338000404,47.59,AZ,850,PHOENIX,AmerisourceBergen Drug Corporation
813343,2025-09,00338000404,95.18,AZ,850,PHOENIX,AmerisourceBergen Drug Corporation
813343,2025-10,00338000404,95.18,AZ,850,PHOENIX,AmerisourceBergen Drug Corporation
813343,2025-11,00338000404,47.59,AZ,850,PHOENIX,AmerisourceBergen Drug Corporation
813343,2025-12,00338000404,95.18,AZ,850,PHOENIX,AmerisourceBergen Drug Corporation
813344,2024-02,00338000404,48.56,OH,450,WEST CHESTER,AmerisourceBergen Drug Corporation
813344,2024-06,00338000404,48.56,OH,450,WEST CHESTER,AmerisourceBergen Drug Corporation
813344,2024-07,00338000404,242.8,OH,450,WEST CHESTER,AmerisourceBergen Drug Corporation
813344,2024-08,00338000404,97.12,OH,450,WEST CHESTER,AmerisourceBergen Drug Corporation
813344,2024-09,00338000404,145.68,OH,450,WEST CHESTER,AmerisourceBergen Drug Corporation
813344,2024-10,00338000404,145.68,OH,450,WEST CHESTER,AmerisourceBergen Drug Corporation
813344,2024-11,00338000404,145.68,OH,450,WEST CHESTER,AmerisourceBergen Drug Corporation
813344,2024-12,00338000404,97.12,OH,450,WEST CHESTER,AmerisourceBergen Drug Corporation
813344,2025-01,00338000404,242.8,OH,450,WEST CHESTER,AmerisourceBergen Drug Corporation
813344,2025-02,00338000404,97.12,OH,450,WEST CHESTER,AmerisourceBergen Drug Corporation
813344,2025-03,00338000404,145.68,OH,450,WEST CHESTER,AmerisourceBergen Drug Corporation
813344,2025-04,00338000404,48.56,OH,450,WEST CHESTER,AmerisourceBergen Drug Corporation
813344,2025-05,00338000404,97.12,OH,450,WEST CHESTER,AmerisourceBergen Drug Corporation
813344,2025-06,00338000404,145.68,OH,450,WEST CHESTER,AmerisourceBergen Drug Corporation
813344,2025-07,00338000404,145.68,OH,450,WEST CHESTER,AmerisourceBergen Drug Corporation
813344,2025-08,00338000404,97.12,OH,450,WEST CHESTER,AmerisourceBergen Drug Corporation
813344,2025-09,00338000404,97.12,OH,450,WEST CHESTER,AmerisourceBergen Drug Corporation
813344,2025-10,00338000404,242.8,OH,450,WEST CHESTER,AmerisourceBergen Drug Corporation
813344,2025-11,00338000404,48.56,OH,450,WEST CHESTER,AmerisourceBergen Drug Corporation
813344,2025-12,00338000404,145.68,OH,450,WEST CHESTER,AmerisourceBergen Drug Corporation
813822,2024-01,00338000404,228.39999999999998,FL,330,HOLLYWOOD,McKesson
813822,2024-02,00338000404,23.53,FL,330,HOLLYWOOD,McKesson
813822,2024-03,00338000404,0.0,FL,330,HOLLYWOOD,McKesson
813822,2024-04,00338000404,188.24,FL,330,HOLLYWOOD,McKesson
813822,2024-05,00338000404,329.42,FL,330,HOLLYWOOD,McKesson
813822,2024-06,00338000404,94.08,FL,330,HOLLYWOOD,McKesson
813822,2024-07,00338000404,235.2,FL,330,HOLLYWOOD,McKesson
813822,2024-08,00338000404,211.68,FL,330,HOLLYWOOD,McKesson
813822,2024-09,00338000404,211.68,FL,330,HOLLYWOOD,McKesson
813822,2024-10,00338000404,0.0,FL,330,HOLLYWOOD,McKesson
813822,2024-11,00338000404,70.56,FL,330,HOLLYWOOD,McKesson
813822,2024-12,00338000404,141.12,FL,330,HOLLYWOOD,McKesson
813822,2025-01,00338000404,0.0,FL,330,HOLLYWOOD,McKesson
813822,2025-02,00338000404,147.45000000000002,FL,330,HOLLYWOOD,McKesson
813822,2025-03,00338000404,353.88,FL,330,HOLLYWOOD,McKesson
813822,2025-04,00338000404,206.43,FL,330,HOLLYWOOD,McKesson
813822,2025-05,00338000404,324.39,FL,330,HOLLYWOOD,McKesson
813822,2025-07,00338000404,1091.13,FL,330,HOLLYWOOD,McKesson
813822,2025-08,00338000404,353.88,FL,330,HOLLYWOOD,McKesson
813822,2025-11,00338000404,353.88,FL,330,HOLLYWOOD,McKesson
814000,2024-07,63323062625,94.32,NC,282,CHARLOTTE,McKesson
814000,2024-10,63323062625,94.32,NC,282,CHARLOTTE,McKesson
814000,2024-12,63323062625,0.0,NC,282,CHARLOTTE,McKesson
814000,2025-01,63323062625,0.0,NC,282,CHARLOTTE,McKesson
814000,2025-08,63323062625,94.16,NC,282,CHARLOTTE,McKesson
814000,2025-11,63323062625,94.26,NC,282,CHARLOTTE,McKesson
814180,2025-04,65219046850,184.4,PA,183,STROUDSBURG,McKesson
814180,2025-05,65219046850,0.0,PA,183,STROUDSBURG,McKesson
814813,2025-12,00338000404,48.56,SC,295,MYRTLE BEACH,AmerisourceBergen Drug Corporation
815493,2024-07,63323053075,136.08,TX,786,PFLUGERVILLE,Cardinal Health
815740,2024-03,63323053075,44.52,CO,815,FRUITA,Cardinal Health
815912,2025-03,65219046020,168.0,VA,229,CHARLOTTESVILLE,AmerisourceBergen Drug Corporation
816114,2025-08,65219047030,59.99,AZ,850,PHOENIX,AmerisourceBergen Drug Corporation
816114,2025-08,65219047220,42.18,AZ,850,PHOENIX,AmerisourceBergen Drug Corporation
816116,2024-01,65219047030,269.64,AZ,852,SCOTTSDALE,AmerisourceBergen Drug Corporation
816116,2024-10,65219047030,0.0,AZ,852,SCOTTSDALE,AmerisourceBergen Drug Corporation
816116,2025-08,65219045830,109.02,AZ,852,SCOTTSDALE,AmerisourceBergen Drug Corporation
816116,2025-08,65219047220,84.36,AZ,852,SCOTTSDALE,AmerisourceBergen Drug Corporation
816116,2025-11,65219047030,299.95,AZ,852,SCOTTSDALE,AmerisourceBergen Drug Corporation
816116,2025-12,65219047220,50.82,AZ,852,SCOTTSDALE,AmerisourceBergen Drug Corporation
816118,2024-08,65219047410,69.87,AZ,852,GILBERT,AmerisourceBergen Drug Corporation
816118,2025-05,65219047220,0.0,AZ,852,GILBERT,AmerisourceBergen Drug Corporation
816118,2025-06,65219046020,37.85,AZ,852,GILBERT,AmerisourceBergen Drug Corporation
816118,2025-07,65219045830,54.51,AZ,852,GILBERT,AmerisourceBergen Drug Corporation
816118,2025-08,65219045830,54.51,AZ,852,GILBERT,AmerisourceBergen Drug Corporation
816118,2025-09,65219045830,54.51,AZ,852,GILBERT,AmerisourceBergen Drug Corporation
816118,2025-09,65219046850,273.9,AZ,852,GILBERT,AmerisourceBergen Drug Corporation
816121,2024-10,65219047410,46.58,AZ,852,SCOTTSDALE,AmerisourceBergen Drug Corporation
816122,2025-05,65219047530,106.5,AZ,850,PHOENIX,AmerisourceBergen Drug Corporation
816122,2025-06,65219047530,106.5,AZ,850,PHOENIX,AmerisourceBergen Drug Corporation
816228,2024-09,63323053075,0.0,NY,127,CALLICOON,AmerisourceBergen Drug Corporation
816260,2024-03,63323087074,44.0,FL,336,TAMPA,McKesson
816260,2024-03,65219047410,45.6,FL,336,TAMPA,McKesson
816260,2024-06,65219047910,52.5,FL,336,TAMPA,McKesson
816260,2024-07,65219047910,157.5,FL,336,TAMPA,McKesson
816260,2024-09,65219047220,80.0,FL,336,TAMPA,McKesson
816260,2024-09,65219047410,91.2,FL,336,TAMPA,McKesson
816278,2024-02,63323053075,80.0,NM,875,SANTA FE,McKesson
816278,2024-03,00338000404,38.14,NM,875,SANTA FE,McKesson
816278,2025-03,00338000404,19.06,NM,875,SANTA FE,McKesson
816278,2025-09,00338000404,19.06,NM,875,SANTA FE,McKesson
816339,2025-10,65219047030,67.01,CA,945,CASTRO VALLEY,Cardinal Health
816617,2024-04,00338000404,48.56,MD,206,HOLLYWOOD,McKesson
816617,2025-02,00338000404,0.0,MD,206,HOLLYWOOD,McKesson
816652,2024-01,63323086910,34.05,FL,342,PALMETTO,Cardinal Health
816652,2025-02,63323086910,0.0,FL,342,PALMETTO,AmerisourceBergen Drug Corporation
816735,2024-04,00338000404,48.56,OK,740,SAND SPRINGS,McKesson
816735,2024-08,65219047910,52.5,OK,740,SAND SPRINGS,McKesson
816735,2024-09,00338000404,48.56,OK,740,SAND SPRINGS,McKesson
816735,2024-10,65219047410,0.0,OK,740,SAND SPRINGS,McKesson
816844,2024-01,00338000404,63.03,CT,060,PLAINVILLE,Cardinal Health
816844,2024-02,00338000404,126.06,CT,060,PLAINVILLE,Cardinal Health
816844,2024-03,00338000404,189.09,CT,060,PLAINVILLE,Cardinal Health
816844,2024-07,63323087074,28.72,CT,060,PLAINVILLE,Cardinal Health
816844,2024-09,65219047410,38.85,CT,060,PLAINVILLE,Cardinal Health
816844,2025-02,63323086910,0.0,CT,060,PLAINVILLE,Cardinal Health
816844,2025-03,63323086910,0.0,CT,060,PLAINVILLE,Cardinal Health
816844,2025-04,63323086910,34.96,CT,060,PLAINVILLE,Cardinal Health
816844,2025-05,63323062610,28.8,CT,060,PLAINVILLE,Cardinal Health
816844,2025-05,63323087074,25.59,CT,060,PLAINVILLE,Cardinal Health
816844,2025-07,65219047410,75.26,CT,060,PLAINVILLE,Cardinal Health
816844,2025-09,63323086910,82.44,CT,060,PLAINVILLE,Cardinal Health
816844,2025-09,65219047410,75.26,CT,060,PLAINVILLE,Cardinal Health
816844,2025-12,63323086910,26.65,CT,060,PLAINVILLE,AmerisourceBergen Drug Corporation
817037,2025-12,00338000404,48.56,NY,145,ONTARIO,AmerisourceBergen Drug Corporation
817137,2025-09,00338000404,48.56,NY,134,ONEIDA,AmerisourceBergen Drug Corporation
817137,2025-10,00338000404,97.12,NY,134,ONEIDA,AmerisourceBergen Drug Corporation
817137,2025-11,00338000404,97.12,NY,134,ONEIDA,AmerisourceBergen Drug Corporation
817137,2025-12,00338000404,242.8,NY,134,ONEIDA,AmerisourceBergen Drug Corporation
817410,2025-11,00338000404,291.36,NY,132,SYRACUSE,AmerisourceBergen Drug Corporation
817706,2024-08,65219047410,46.13,MI,481,GARDEN CITY,McKesson
817706,2025-03,65219046210,78.9,MI,481,GARDEN CITY,McKesson
817706,2025-04,65219046210,39.45,MI,481,GARDEN CITY,McKesson
817706,2025-05,65219046210,39.45,MI,481,GARDEN CITY,McKesson
817706,2025-06,65219046210,38.87,MI,481,GARDEN CITY,McKesson
817706,2025-06,65219046850,151.74,MI,481,GARDEN CITY,McKesson
817706,2025-07,65219046850,597.96,MI,481,GARDEN CITY,McKesson
817706,2025-08,65219022450,82.12,MI,481,GARDEN CITY,McKesson
817706,2025-08,65219046850,149.49,MI,481,GARDEN CITY,McKesson
817706,2025-09,65219046850,298.98,MI,481,GARDEN CITY,McKesson
817706,2025-10,65219046210,77.74,MI,481,GARDEN CITY,McKesson
817706,2025-12,65219046850,149.49,MI,481,GARDEN CITY,McKesson
817813,2024-10,65219014410,58.48,VA,201,HAYMARKET,Cardinal Health
817813,2024-12,63323068310,0.0,VA,201,HAYMARKET,Cardinal Health
817813,2025-01,63323017876,0.0,VA,201,HAYMARKET,Cardinal Health
817813,2025-02,65219014610,114.79,VA,201,HAYMARKET,Cardinal Health
817813,2025-04,63323017876,37.95,VA,201,HAYMARKET,Cardinal Health
817813,2025-12,65219014610,0.0,VA,201,HAYMARKET,Cardinal Health
817820,2024-04,00338000404,65.04,PA,176,LANCASTER,Henry Schein
817820,2024-12,00338000404,73.2,PA,176,LANCASTER,Henry Schein
817820,2025-01,00338000404,49.44,PA,176,LANCASTER,Henry Schein
818178,2024-04,65219047030,283.05,CT,067,TORRINGTON,McKesson
818392,2025-04,65219046020,84.0,TX,774,STAFFORD,AmerisourceBergen Drug Corporation
818392,2025-05,63323017876,31.4,TX,774,STAFFORD,AmerisourceBergen Drug Corporation
818392,2025-08,65219047720,112.0,TX,774,STAFFORD,AmerisourceBergen Drug Corporation
819392,2025-12,65219047410,43.5,IA,512,ROCK RAPIDS,Cardinal Health
819591,2025-02,65219047410,0.0,FL,333,OAKLAND PARK,AmerisourceBergen Drug Corporation
819591,2025-05,65219047410,47.14,FL,333,OAKLAND PARK,AmerisourceBergen Drug Corporation
819591,2025-06,65219045830,54.03,FL,333,OAKLAND PARK,AmerisourceBergen Drug Corporation
819615,2025-09,63323053075,44.52,NC,275,APEX,Cardinal Health
819617,2024-10,63323053075,0.0,NC,275,GARNER,Cardinal Health
819702,2024-08,63323062625,63.28,NC,276,RALEIGH,Cardinal Health
819702,2024-10,63323053075,0.0,NC,276,RALEIGH,Cardinal Health
819702,2025-07,65219021850,0.0,NC,276,RALEIGH,Cardinal Health
819702,2025-07,65219046020,44.31,NC,276,RALEIGH,Cardinal Health
819702,2025-07,65219047030,173.1,NC,276,RALEIGH,Cardinal Health
819702,2025-11,65219046850,182.99,NC,276,RALEIGH,Cardinal Health
820283,2025-01,00338000404,67.88,NE,680,GRETNA,Cardinal Health
820283,2025-02,00338000404,67.88,NE,680,GRETNA,Cardinal Health
820283,2025-03,00338000404,67.88,NE,680,GRETNA,Cardinal Health
820283,2025-03,65219046850,151.5,NE,680,GRETNA,Cardinal Health
820283,2025-05,00338000404,67.88,NE,680,GRETNA,Cardinal Health
820283,2025-05,65219047030,352.95000000000005,NE,680,GRETNA,Cardinal Health
820283,2025-05,65219047220,49.32,NE,680,GRETNA,Cardinal Health
820283,2025-05,65219047410,137.2,NE,680,GRETNA,Cardinal Health
820283,2025-06,00338000404,135.76,NE,680,GRETNA,Cardinal Health
820283,2025-06,65219047410,109.76,NE,680,GRETNA,Cardinal Health
820283,2025-08,00338000404,67.88,NE,680,GRETNA,Cardinal Health
820283,2025-08,65219022450,227.76,NE,680,GRETNA,Cardinal Health
820283,2025-08,65219047030,560.48,NE,680,GRETNA,Cardinal Health
820283,2025-08,65219047220,48.92,NE,680,GRETNA,Cardinal Health
820283,2025-08,65219047410,160.14,NE,680,GRETNA,Cardinal Health
820283,2025-09,65219047220,48.92,NE,680,GRETNA,Cardinal Health
820283,2025-10,65219047220,146.76,NE,680,GRETNA,Cardinal Health
820283,2025-10,65219047410,106.76,NE,680,GRETNA,Cardinal Health
820283,2025-11,00338000404,67.54,NE,680,GRETNA,Cardinal Health
820283,2025-11,63323017876,31.19,NE,680,GRETNA,Cardinal Health
820283,2025-12,00338000404,67.54,NE,680,GRETNA,Cardinal Health
820302,2024-06,63323053075,70.69,NC,285,KINSTON,Cardinal Health
820441,2024-05,63323053075,42.0,TX,766,MARLIN,Morris & Dickson
820517,2025-07,00338000404,31.11,FL,339,FORT MYERS,AmerisourceBergen Drug Corporation
820684,2024-10,63323086710,132.0,MI,489,LANSING,McKesson
820684,2024-10,63323087375,232.8,MI,489,LANSING,McKesson
820684,2025-05,63323086710,-132.0,MI,489,LANSING,McKesson
820684,2025-05,63323087375,-232.8,MI,489,LANSING,McKesson
820739,2025-06,63323053075,80.0,MN,553,HUTCHINSON,McKesson
820739,2025-09,65219014210,94.1,MN,553,HUTCHINSON,McKesson
821005,2024-01,00338000404,235.20000000000002,OH,448,BELLEVUE,AmerisourceBergen Drug Corporation
821005,2024-02,00338000404,235.20000000000002,OH,448,BELLEVUE,AmerisourceBergen Drug Corporation
821005,2024-03,00338000404,237.36,OH,448,BELLEVUE,AmerisourceBergen Drug Corporation
821005,2024-04,00338000404,237.36,OH,448,BELLEVUE,AmerisourceBergen Drug Corporation
821005,2024-05,00338000404,277.97,OH,448,BELLEVUE,AmerisourceBergen Drug Corporation
821005,2024-06,00338000404,357.39000000000004,OH,448,BELLEVUE,AmerisourceBergen Drug Corporation
821005,2024-07,00338000404,238.26,OH,448,BELLEVUE,AmerisourceBergen Drug Corporation
821005,2024-08,00338000404,398.46000000000004,OH,448,BELLEVUE,AmerisourceBergen Drug Corporation
821005,2024-08,63323068810,41.6,OH,448,BELLEVUE,AmerisourceBergen Drug Corporation
821005,2024-09,00338000404,319.04,OH,448,BELLEVUE,AmerisourceBergen Drug Corporation
821005,2024-09,65219011910,89.99,OH,448,BELLEVUE,AmerisourceBergen Drug Corporation
821005,2024-10,00338000404,319.04,OH,448,BELLEVUE,AmerisourceBergen Drug Corporation
821005,2024-11,00338000404,278.39,OH,448,BELLEVUE,AmerisourceBergen Drug Corporation
821005,2024-12,00338000404,292.1,OH,448,BELLEVUE,AmerisourceBergen Drug Corporation
821005,2025-01,00338000404,159.08,OH,448,BELLEVUE,AmerisourceBergen Drug Corporation
821005,2025-02,00338000404,159.56,OH,448,BELLEVUE,AmerisourceBergen Drug Corporation
821005,2025-03,00338000404,159.56,OH,448,BELLEVUE,AmerisourceBergen Drug Corporation
821005,2025-04,00338000404,239.34,OH,448,BELLEVUE,AmerisourceBergen Drug Corporation
821005,2025-05,00338000404,215.25,OH,448,BELLEVUE,AmerisourceBergen Drug Corporation
821005,2025-06,00338000404,200.39999999999998,OH,448,BELLEVUE,AmerisourceBergen Drug Corporation
821005,2025-07,00338000404,120.24,OH,448,BELLEVUE,AmerisourceBergen Drug Corporation
821005,2025-08,00338000404,240.24,OH,448,BELLEVUE,AmerisourceBergen Drug Corporation
821005,2025-09,00338000404,120.0,OH,448,BELLEVUE,AmerisourceBergen Drug Corporation
821005,2025-10,00338000404,240.0,OH,448,BELLEVUE,AmerisourceBergen Drug Corporation
821005,2025-11,00338000404,366.96000000000004,OH,448,BELLEVUE,AmerisourceBergen Drug Corporation
821005,2025-11,65219011910,85.23,OH,448,BELLEVUE,AmerisourceBergen Drug Corporation
821005,2025-12,00338000404,194.82,OH,448,BELLEVUE,AmerisourceBergen Drug Corporation
821005,2025-12,65219047030,119.02,OH,448,BELLEVUE,AmerisourceBergen Drug Corporation
821464,2024-01,00338000404,373.92,PA,152,PITTSBURGH,McKesson
821464,2024-02,00338000404,433.43999999999994,PA,152,PITTSBURGH,McKesson
821464,2024-03,00338000404,39.22,PA,152,PITTSBURGH,McKesson
821464,2024-04,00338000404,756.75,PA,152,PITTSBURGH,Cardinal Health
821464,2024-05,00338000404,1261.25,PA,152,PITTSBURGH,Cardinal Health
821464,2024-06,00338000404,199.89999999999998,PA,152,PITTSBURGH,Cardinal Health
821464,2024-07,00338000404,1261.25,PA,152,PITTSBURGH,Cardinal Health
821464,2024-08,00338000404,0.0,PA,152,PITTSBURGH,Cardinal Health
821464,2024-10,65219047220,0.0,PA,152,PITTSBURGH,Cardinal Health
821464,2024-11,63323053075,0.0,PA,152,PITTSBURGH,Cardinal Health
821464,2024-11,65219045830,0.0,PA,152,PITTSBURGH,Cardinal Health
821464,2024-11,65219046020,0.0,PA,152,PITTSBURGH,Cardinal Health
821464,2024-12,00338000404,-331.2499999999999,PA,152,PITTSBURGH,Cardinal Health
821464,2024-12,63323053075,0.0,PA,152,PITTSBURGH,Cardinal Health
821464,2024-12,65219045830,0.0,PA,152,PITTSBURGH,Cardinal Health
821464,2024-12,65219046020,0.0,PA,152,PITTSBURGH,Cardinal Health
821464,2025-01,65219046020,0.0,PA,152,PITTSBURGH,Cardinal Health
821464,2025-02,63323053075,0.0,PA,152,PITTSBURGH,Cardinal Health
821464,2025-02,65219045830,0.0,PA,152,PITTSBURGH,Cardinal Health
821464,2025-02,65219046020,0.0,PA,152,PITTSBURGH,Cardinal Health
821464,2025-03,00338000404,176.8,PA,152,PITTSBURGH,Cardinal Health
821464,2025-03,65219045830,153.04,PA,152,PITTSBURGH,Cardinal Health
821464,2025-03,65219046020,53.68,PA,152,PITTSBURGH,Cardinal Health
821464,2025-04,65219045830,445.87999999999994,PA,152,PITTSBURGH,Cardinal Health
821464,2025-04,65219046020,107.36,PA,152,PITTSBURGH,Cardinal Health
821464,2025-05,65219045830,904.9999999999999,PA,152,PITTSBURGH,Cardinal Health
821464,2025-05,65219046020,572.16,PA,152,PITTSBURGH,Cardinal Health
821464,2025-05,65219046660,31.8,PA,152,PITTSBURGH,Cardinal Health
821464,2025-05,65219046850,235.99,PA,152,PITTSBURGH,Cardinal Health
821464,2025-05,65219047030,79.5,PA,152,PITTSBURGH,Cardinal Health
821464,2025-06,65219045830,828.4799999999999,PA,152,PITTSBURGH,Cardinal Health
821464,2025-06,65219046020,151.88,PA,152,PITTSBURGH,Cardinal Health
821464,2025-06,65219046660,127.2,PA,152,PITTSBURGH,Cardinal Health
