facility_id,month_year,ndc11,reference_number,tae_spend,vendor_name
IL2013,2024-10,65219047910,420787916,1131.2,AMERISOURCEBERGEN DRUG CORPORATION
IL5045,2025-03,63323087074,11756377,1101.0,HOSPITALS SERVICES EXPENSES
IL5045,2025-04,63323087074,11756377,579.86,HOSPITALS SERVICES EXPENSES
IN2002,2024-12,63323017876,10907278,433.04,CONCORDANCE HEALTHCARE SOLUTIONS LLC
KY0020,2025-10,65219046660,421084611,180.0,"MEDLINE INDUSTRIES, LP"
KY0020,2025-10,65219046850,421084613,1575.0,"MEDLINE INDUSTRIES, LP"
KY0020,2025-10,65219047030,420704583,139.5,"MEDLINE INDUSTRIES, LP"
KY0020,2025-10,65219047220,12395049,66.0,"MEDLINE INDUSTRIES, LP"
KY0020,2025-11,65219046850,421084613,4200.0,"MEDLINE INDUSTRIES, LP"
KY0020,2025-11,65219047030,420704583,186.0,"MEDLINE INDUSTRIES, LP"
KY0020,2025-12,65219046850,421084613,5850.0,"MEDLINE INDUSTRIES, LP"
KY0026,2024-11,65219045830,421064697,192.0,"FRESENIUS KABI USA, LLC"
KY0026,2025-01,63323017876,10907278,62.4,"FRESENIUS KABI USA, LLC"
KY0026,2025-01,65219011810,420586437,197.6,"FRESENIUS KABI USA, LLC"
KY0026,2025-02,65219011810,420586437,494.0,"FRESENIUS KABI USA, LLC"
KY0026,2025-03,65219011810,420586437,91.8,"FRESENIUS KABI USA, LLC"
KY0026,2025-05,65219011910,420586438,286.2,"MEDLINE INDUSTRIES, LP"
KY0026,2025-06,,421183301,103.0,"MEDLINE INDUSTRIES, LP"
KY0026,2025-06,63323062610,11319858,78.57,"MEDLINE INDUSTRIES, LP"
KY0026,2025-06,65219046660,421084611,882.36,"MEDLINE INDUSTRIES, LP"
KY0026,2025-06,65219046850,421084613,682.38,"MEDLINE INDUSTRIES, LP"
KY0026,2025-06,65219047030,420704583,1116.09,"MEDLINE INDUSTRIES, LP"
KY0026,2025-06,65219047220,12395049,847.8299999999999,"MEDLINE INDUSTRIES, LP"
KY0026,2025-06,65219047410,12395051,56.92,"MEDLINE INDUSTRIES, LP"
KY0026,2025-07,,421183301,267.79999999999995,"MEDLINE INDUSTRIES, LP"
KY0026,2025-07,65219045660,421023672,95.4,"MEDLINE INDUSTRIES, LP"
KY0026,2025-07,65219045830,421064697,622.5899999999999,"MEDLINE INDUSTRIES, LP"
KY0026,2025-07,65219046020,421064701,76.16,"MEDLINE INDUSTRIES, LP"
KY0026,2025-07,65219046850,421084613,150.0,"MEDLINE INDUSTRIES, LP"
KY0026,2025-07,65219047030,420704583,3932.6400000000003,"MEDLINE INDUSTRIES, LP"
KY0026,2025-07,65219047220,12395049,1155.95,"MEDLINE INDUSTRIES, LP"
KY0026,2025-07,65219047410,12395051,170.76,"MEDLINE INDUSTRIES, LP"
KY0026,2025-08,,421183301,185.4,"MEDLINE INDUSTRIES, LP"
KY0026,2025-08,63323017876,10907278,120.0,"MEDLINE INDUSTRIES, LP"
KY0026,2025-08,63323062610,11319858,20.0,"MEDLINE INDUSTRIES, LP"
KY0026,2025-08,63323066910,12233537,41.2,"MEDLINE INDUSTRIES, LP"
KY0026,2025-08,63323068310,12233539,80.4,"MEDLINE INDUSTRIES, LP"
KY0026,2025-08,63323068610,12233541,80.4,"MEDLINE INDUSTRIES, LP"
KY0026,2025-08,63323068810,12233543,40.2,"MEDLINE INDUSTRIES, LP"
KY0026,2025-08,63323082475,11329176,41.0,"MEDLINE INDUSTRIES, LP"
KY0026,2025-08,63323082476,11329177,23.0,"MEDLINE INDUSTRIES, LP"
KY0026,2025-08,63323086910,11756373,28.2,"MEDLINE INDUSTRIES, LP"
KY0026,2025-08,63323087074,11756377,28.2,"MEDLINE INDUSTRIES, LP"
KY0026,2025-08,65219011810,420586437,67.0,"MEDLINE INDUSTRIES, LP"
KY0026,2025-08,65219011910,420586438,34.8,"MEDLINE INDUSTRIES, LP"
KY0026,2025-08,65219014410,420586440,201.0,"MEDLINE INDUSTRIES, LP"
KY0026,2025-08,65219014810,420586442,41.7,"MEDLINE INDUSTRIES, LP"
KY0026,2025-08,65219045830,421064697,740.6499999999999,"MEDLINE INDUSTRIES, LP"
KY0026,2025-08,65219046020,421064701,76.16,"MEDLINE INDUSTRIES, LP"
KY0026,2025-08,65219046450,421064699,79.5,"MEDLINE INDUSTRIES, LP"
KY0026,2025-08,65219046660,421084611,1192.95,"MEDLINE INDUSTRIES, LP"
KY0026,2025-08,65219046850,421084613,2201.0,"MEDLINE INDUSTRIES, LP"
KY0026,2025-08,65219047030,420704583,2358.26,"MEDLINE INDUSTRIES, LP"
KY0026,2025-08,65219047220,12395049,891.76,"MEDLINE INDUSTRIES, LP"
KY0026,2025-08,65219047410,12395051,113.84,"MEDLINE INDUSTRIES, LP"
KY0026,2025-09,,421183301,247.2,"MEDLINE INDUSTRIES, LP"
KY0026,2025-09,63323017876,10907278,60.0,"MEDLINE INDUSTRIES, LP"
KY0026,2025-09,63323068610,12233541,40.2,"MEDLINE INDUSTRIES, LP"
KY0026,2025-09,65219011810,420586437,67.0,"MEDLINE INDUSTRIES, LP"
KY0026,2025-09,65219014410,420586440,268.0,"MEDLINE INDUSTRIES, LP"
KY0026,2025-09,65219045830,421064697,396.0,"MEDLINE INDUSTRIES, LP"
KY0026,2025-09,65219046020,421064701,36.0,"MEDLINE INDUSTRIES, LP"
KY0026,2025-09,65219046660,421084611,1413.54,"MEDLINE INDUSTRIES, LP"
KY0026,2025-09,65219046850,421084613,1565.8000000000002,"MEDLINE INDUSTRIES, LP"
KY0026,2025-09,65219047030,420704583,3168.7000000000003,"MEDLINE INDUSTRIES, LP"
KY0026,2025-09,65219047220,12395049,495.0,"MEDLINE INDUSTRIES, LP"
KY0026,2025-09,65219047410,12395051,170.76,"MEDLINE INDUSTRIES, LP"
KY0026,2025-10,,421183301,329.6,"MEDLINE INDUSTRIES, LP"
KY0026,2025-10,63323017876,10907278,30.0,"MEDLINE INDUSTRIES, LP"
KY0026,2025-10,63323062610,11319858,20.0,"MEDLINE INDUSTRIES, LP"
KY0026,2025-10,63323066910,12233537,82.4,"MEDLINE INDUSTRIES, LP"
KY0026,2025-10,63323068310,12233539,40.2,"MEDLINE INDUSTRIES, LP"
KY0026,2025-10,63323068610,12233541,160.8,"MEDLINE INDUSTRIES, LP"
KY0026,2025-10,63323068810,12233543,40.2,"MEDLINE INDUSTRIES, LP"
KY0026,2025-10,65219011810,420586437,67.0,"MEDLINE INDUSTRIES, LP"
KY0026,2025-10,65219014410,420586440,134.0,"MEDLINE INDUSTRIES, LP"
KY0026,2025-10,65219014810,420586442,41.7,"MEDLINE INDUSTRIES, LP"
KY0026,2025-10,65219015310,420586445,72.2,"MEDLINE INDUSTRIES, LP"
KY0026,2025-10,65219021850,12187703,99.0,UNKNOWN
KY0026,2025-10,65219045660,421023672,95.4,"MEDLINE INDUSTRIES, LP"
KY0026,2025-10,65219045830,421064697,721.5899999999999,"MEDLINE INDUSTRIES, LP"
KY0026,2025-10,65219046450,421064699,286.94,"MEDLINE INDUSTRIES, LP"
KY0026,2025-10,65219046660,421084611,1552.95,"MEDLINE INDUSTRIES, LP"
KY0026,2025-10,65219046850,421084613,2015.8,"MEDLINE INDUSTRIES, LP"
KY0026,2025-10,65219047030,420704583,3354.7,"MEDLINE INDUSTRIES, LP"
KY0026,2025-10,65219047220,12395049,462.38,"MEDLINE INDUSTRIES, LP"
KY0026,2025-10,65219047410,12395051,113.84,"MEDLINE INDUSTRIES, LP"
KY0026,2025-11,,421183301,123.6,"MEDLINE INDUSTRIES, LP"
KY0026,2025-11,63323017876,10907278,60.0,"MEDLINE INDUSTRIES, LP"
KY0026,2025-11,63323062610,11319858,20.0,"MEDLINE INDUSTRIES, LP"
KY0026,2025-11,63323068310,12233539,40.2,"MEDLINE INDUSTRIES, LP"
KY0026,2025-11,63323068610,12233541,281.4,"MEDLINE INDUSTRIES, LP"
KY0026,2025-11,63323068810,12233543,40.2,"MEDLINE INDUSTRIES, LP"
KY0026,2025-11,65219011810,420586437,100.5,"MEDLINE INDUSTRIES, LP"
KY0026,2025-11,65219011910,420586438,34.8,"MEDLINE INDUSTRIES, LP"
KY0026,2025-11,65219014410,420586440,201.0,"MEDLINE INDUSTRIES, LP"
KY0026,2025-11,65219045660,421023672,190.8,"MEDLINE INDUSTRIES, LP"
KY0026,2025-11,65219045830,421064697,356.03,"MEDLINE INDUSTRIES, LP"
KY0026,2025-11,65219046020,421064701,148.16,"MEDLINE INDUSTRIES, LP"
KY0026,2025-11,65219046660,421084611,1332.3600000000001,"MEDLINE INDUSTRIES, LP"
KY0026,2025-11,65219046850,421084613,1085.2,"MEDLINE INDUSTRIES, LP"
KY0026,2025-11,65219047030,420704583,2285.16,"MEDLINE INDUSTRIES, LP"
KY0026,2025-11,65219047220,12395049,759.38,"MEDLINE INDUSTRIES, LP"
KY0026,2025-11,65219047410,12395051,80.0,"MEDLINE INDUSTRIES, LP"
KY0026,2025-12,,421183301,185.39999999999998,"MEDLINE INDUSTRIES, LP"
KY0026,2025-12,63323017876,10907278,60.0,"MEDLINE INDUSTRIES, LP"
KY0026,2025-12,63323062610,11319858,40.0,"MEDLINE INDUSTRIES, LP"
KY0026,2025-12,63323068310,12233539,40.2,"MEDLINE INDUSTRIES, LP"
KY0026,2025-12,63323068610,12233541,40.2,"MEDLINE INDUSTRIES, LP"
KY0026,2025-12,63323068810,12233543,40.2,"MEDLINE INDUSTRIES, LP"
KY0026,2025-12,63323082475,11329176,82.0,"MEDLINE INDUSTRIES, LP"
KY0026,2025-12,65219011810,420586437,201.0,"MEDLINE INDUSTRIES, LP"
KY0026,2025-12,65219014410,420586440,435.5,"MEDLINE INDUSTRIES, LP"
KY0026,2025-12,65219045830,421064697,445.5,"MEDLINE INDUSTRIES, LP"
KY0026,2025-12,65219046020,421064701,36.0,"MEDLINE INDUSTRIES, LP"
KY0026,2025-12,65219046450,421064699,79.5,"MEDLINE INDUSTRIES, LP"
KY0026,2025-12,65219046660,421084611,1260.0,"MEDLINE INDUSTRIES, LP"
KY0026,2025-12,65219046850,421084613,1800.0,"MEDLINE INDUSTRIES, LP"
KY0026,2025-12,65219047030,420704583,1860.0,"MEDLINE INDUSTRIES, LP"
KY0026,2025-12,65219047220,12395049,825.0,"MEDLINE INDUSTRIES, LP"
KY0026,2025-12,65219047410,12395051,60.0,"MEDLINE INDUSTRIES, LP"
KY0059,2025-06,65219045830,421064697,1046.8999999999999,"MEDLINE INDUSTRIES, LP"
KY0059,2025-06,65219046020,421064701,456.96,"MEDLINE INDUSTRIES, LP"
KY0059,2025-06,65219046660,421084611,1764.72,"MEDLINE INDUSTRIES, LP"
KY0059,2025-06,65219046850,421084613,2724.6,"MEDLINE INDUSTRIES, LP"
KY0059,2025-06,65219047030,420704583,3011.64,"MEDLINE INDUSTRIES, LP"
KY0059,2025-06,65219047220,12395049,1256.28,"MEDLINE INDUSTRIES, LP"
KY0059,2025-06,65219047410,12395051,113.84,"MEDLINE INDUSTRIES, LP"
KY0059,2025-07,,421183301,20.6,"MEDLINE INDUSTRIES, LP"
KY0059,2025-07,63323062610,11319858,60.0,"MEDLINE INDUSTRIES, LP"
KY0059,2025-07,65219011810,420586437,134.0,"MEDLINE INDUSTRIES, LP"
KY0059,2025-07,65219014410,420586440,268.0,"MEDLINE INDUSTRIES, LP"
KY0059,2025-07,65219046020,421064701,72.0,"MEDLINE INDUSTRIES, LP"
KY0059,2025-07,65219046450,421064699,159.0,"MEDLINE INDUSTRIES, LP"
KY0059,2025-07,65219046660,421084611,1350.0,"MEDLINE INDUSTRIES, LP"
KY0059,2025-07,65219046850,421084613,1650.0,"MEDLINE INDUSTRIES, LP"
KY0059,2025-07,65219047030,420704583,2278.5,"MEDLINE INDUSTRIES, LP"
KY0059,2025-07,65219047220,12395049,165.0,"MEDLINE INDUSTRIES, LP"
KY0059,2025-07,65219047410,12395051,180.0,"MEDLINE INDUSTRIES, LP"
KY0059,2025-07,65219047910,420787916,70.5,"MEDLINE INDUSTRIES, LP"
KY0059,2025-08,,421183301,123.60000000000001,"MEDLINE INDUSTRIES, LP"
KY0059,2025-08,63323053075,11380572,39.6,"MEDLINE INDUSTRIES, LP"
KY0059,2025-08,65219014410,420586440,134.0,"MEDLINE INDUSTRIES, LP"
KY0059,2025-08,65219045830,421064697,99.0,"MEDLINE INDUSTRIES, LP"
KY0059,2025-08,65219046020,421064701,36.0,"MEDLINE INDUSTRIES, LP"
KY0059,2025-08,65219046450,421064699,318.0,"MEDLINE INDUSTRIES, LP"
KY0059,2025-08,65219046660,421084611,3060.0,"MEDLINE INDUSTRIES, LP"
KY0059,2025-08,65219046850,421084613,2850.0,"MEDLINE INDUSTRIES, LP"
KY0059,2025-08,65219047030,420704583,3115.5,"MEDLINE INDUSTRIES, LP"
KY0059,2025-08,65219047220,12395049,462.0,"MEDLINE INDUSTRIES, LP"
KY0059,2025-08,65219047410,12395051,120.0,"MEDLINE INDUSTRIES, LP"
KY0059,2025-08,65219047910,420787916,23.5,"MEDLINE INDUSTRIES, LP"
KY0059,2025-09,,421183301,123.6,"MEDLINE INDUSTRIES, LP"
KY0059,2025-09,65219014410,420586440,134.0,"MEDLINE INDUSTRIES, LP"
KY0059,2025-09,65219014810,420586442,41.7,"MEDLINE INDUSTRIES, LP"
KY0059,2025-09,65219045830,421064697,49.5,"MEDLINE INDUSTRIES, LP"
KY0059,2025-09,65219046660,421084611,900.0,"MEDLINE INDUSTRIES, LP"
KY0059,2025-09,65219046850,421084613,1425.0,"MEDLINE INDUSTRIES, LP"
KY0059,2025-09,65219047030,420704583,3255.0,"MEDLINE INDUSTRIES, LP"
KY0059,2025-09,65219047220,12395049,264.0,"MEDLINE INDUSTRIES, LP"
KY0059,2025-09,65219047410,12395051,160.0,"MEDLINE INDUSTRIES, LP"
KY0059,2025-10,,421183301,144.2,"MEDLINE INDUSTRIES, LP"
KY0059,2025-10,65219011810,420586437,100.5,"MEDLINE INDUSTRIES, LP"
KY0059,2025-10,65219014410,420586440,301.5,"MEDLINE INDUSTRIES, LP"
KY0059,2025-10,65219014810,420586442,41.7,"MEDLINE INDUSTRIES, LP"
KY0059,2025-10,65219045830,421064697,148.5,"MEDLINE INDUSTRIES, LP"
KY0059,2025-10,65219046020,421064701,36.0,"MEDLINE INDUSTRIES, LP"
KY0059,2025-10,65219046660,421084611,1080.0,"MEDLINE INDUSTRIES, LP"
KY0059,2025-10,65219046850,421084613,1650.0,"MEDLINE INDUSTRIES, LP"
KY0059,2025-10,65219047030,420704583,2743.5,"MEDLINE INDUSTRIES, LP"
KY0059,2025-10,65219047220,12395049,297.0,"MEDLINE INDUSTRIES, LP"
KY0059,2025-10,65219047410,12395051,180.0,"MEDLINE INDUSTRIES, LP"
KY0059,2025-10,65219047910,420787916,23.5,"MEDLINE INDUSTRIES, LP"
KY0059,2025-11,,421183301,144.2,"MEDLINE INDUSTRIES, LP"
KY0059,2025-11,65219011810,420586437,67.0,"MEDLINE INDUSTRIES, LP"
KY0059,2025-11,65219014210,420586439,37.9,"MEDLINE INDUSTRIES, LP"
KY0059,2025-11,65219014410,420586440,234.5,"MEDLINE INDUSTRIES, LP"
KY0059,2025-11,65219045830,421064697,49.5,"MEDLINE INDUSTRIES, LP"
KY0059,2025-11,65219046020,421064701,36.0,"MEDLINE INDUSTRIES, LP"
KY0059,2025-11,65219046450,421064699,79.5,"MEDLINE INDUSTRIES, LP"
KY0059,2025-11,65219046660,421084611,1800.0,"MEDLINE INDUSTRIES, LP"
KY0059,2025-11,65219046850,421084613,1950.0,"MEDLINE INDUSTRIES, LP"
KY0059,2025-11,65219047030,420704583,2836.5,"MEDLINE INDUSTRIES, LP"
KY0059,2025-11,65219047220,12395049,297.0,"MEDLINE INDUSTRIES, LP"
KY0059,2025-11,65219047410,12395051,120.0,"MEDLINE INDUSTRIES, LP"
KY0059,2025-12,,421183301,61.800000000000004,"MEDLINE INDUSTRIES, LP"
KY0059,2025-12,65219011810,420586437,134.0,"MEDLINE INDUSTRIES, LP"
KY0059,2025-12,65219014410,420586440,201.0,"MEDLINE INDUSTRIES, LP"
KY0059,2025-12,65219014810,420586442,41.7,"MEDLINE INDUSTRIES, LP"
KY0059,2025-12,65219045830,421064697,297.0,"MEDLINE INDUSTRIES, LP"
KY0059,2025-12,65219046020,421064701,144.0,"MEDLINE INDUSTRIES, LP"
KY0059,2025-12,65219046450,421064699,238.5,"MEDLINE INDUSTRIES, LP"
KY0059,2025-12,65219046660,421084611,2160.0,"MEDLINE INDUSTRIES, LP"
KY0059,2025-12,65219046850,421084613,1425.0,"MEDLINE INDUSTRIES, LP"
KY0059,2025-12,65219047030,420704583,1023.0,"MEDLINE INDUSTRIES, LP"
KY0059,2025-12,65219047220,12395049,165.0,"MEDLINE INDUSTRIES, LP"
KY0059,2025-12,65219047410,12395051,60.0,"MEDLINE INDUSTRIES, LP"
KY0074,2024-09,65219047410,12395051,20720.0,"FRESENIUS KABI USA, LLC"
KY0074,2024-09,65219047910,420787916,24888.6,"FRESENIUS KABI USA, LLC"
KY0074,2024-10,63323062610,11319858,1771.1000000000004,"FRESENIUS KABI USA, LLC"
KY0074,2024-10,63323066910,12233537,622.9,"FRESENIUS KABI USA, LLC"
KY0074,2024-10,63323068310,12233539,1019.5999999999999,"FRESENIUS KABI USA, LLC"
KY0074,2024-10,63323068610,12233541,1072.0,"FRESENIUS KABI USA, LLC"
KY0074,2024-10,63323082474,11329175,208.5,"FRESENIUS KABI USA, LLC"
KY0074,2024-10,63323082475,11329176,295.2,"FRESENIUS KABI USA, LLC"
KY0074,2024-10,63323082476,11329177,464.0,"FRESENIUS KABI USA, LLC"
KY0074,2024-10,63323086910,11756373,743.0,"FRESENIUS KABI USA, LLC"
KY0074,2024-10,63323087074,11756377,1127.7,"FRESENIUS KABI USA, LLC"
KY0074,2024-10,63323087310,11756378,632.6,"FRESENIUS KABI USA, LLC"
KY0074,2024-10,65219011810,420586437,495.79999999999995,"FRESENIUS KABI USA, LLC"
KY0074,2024-10,65219014410,420586440,3945.5,"FRESENIUS KABI USA, LLC"
KY0074,2024-10,65219021850,12187703,2505.6,"FRESENIUS KABI USA, LLC"
KY0074,2024-10,65219022010,12187705,10098.0,"FRESENIUS KABI USA, LLC"
KY0074,2024-10,65219024050,12163959,173.2,"FRESENIUS KABI USA, LLC"
KY0074,2024-10,65219038905,420586452,4611.2,"FRESENIUS KABI USA, LLC"
KY0074,2024-10,65219038910,420668090,36337.2,"TRI-PHARMA, INC."
KY0074,2024-10,65219045830,421064697,1003.2,"FRESENIUS KABI USA, LLC"
KY0074,2024-10,65219046020,421064701,334.4,"FRESENIUS KABI USA, LLC"
KY0074,2024-10,65219047030,420704583,54456.0,"FRESENIUS KABI USA, LLC"
KY0074,2024-10,65219047220,12395049,19866.0,"FRESENIUS KABI USA, LLC"
KY0074,2024-10,65219047410,12395051,63387.3,"FRESENIUS KABI USA, LLC"
KY0074,2024-10,65219047720,421079338,680.4,"FRESENIUS KABI USA, LLC"
KY0074,2024-10,65219047910,420787916,53525.7,"FRESENIUS KABI USA, LLC"
KY0074,2024-11,63323062610,11319858,936.0,"FRESENIUS KABI USA, LLC"
KY0074,2024-11,63323068310,12233539,436.8,"FRESENIUS KABI USA, LLC"
KY0074,2024-11,63323068610,12233541,1456.0,"FRESENIUS KABI USA, LLC"
KY0074,2024-11,63323082474,11329175,247.2,"FRESENIUS KABI USA, LLC"
KY0074,2024-11,63323082475,11329176,125.39999999999999,"FRESENIUS KABI USA, LLC"
KY0074,2024-11,63323082476,11329177,940.0,"PRIMARY PHARMACEUTICALS, INC."
KY0074,2024-11,63323086910,11756373,899.2,"FRESENIUS KABI USA, LLC"
KY0074,2024-11,63323087074,11756377,336.0,"FRESENIUS KABI USA, LLC"
KY0074,2024-11,65219014410,420586440,1942.4,"FRESENIUS KABI USA, LLC"
KY0074,2024-11,65219038905,420586452,1152.8,"FRESENIUS KABI USA, LLC"
KY0074,2024-11,65219038910,420668090,3544.8,"FRESENIUS KABI USA, LLC"
KY0074,2024-11,65219045830,421064697,1367.3999999999999,"FRESENIUS KABI USA, LLC"
KY0074,2024-11,65219046020,421064701,627.0,"FRESENIUS KABI USA, LLC"
KY0074,2024-11,65219046450,421064699,125.4,"FRESENIUS KABI USA, LLC"
KY0074,2024-11,65219047030,420704583,14059.8,"FRESENIUS KABI USA, LLC"
KY0074,2024-11,65219047220,12395049,7022.4,"FRESENIUS KABI USA, LLC"
KY0074,2024-11,65219047410,12395051,9065.0,"FRESENIUS KABI USA, LLC"
KY0074,2024-11,65219047720,421079338,6852.6,"FRESENIUS KABI USA, LLC"
KY0074,2024-12,63323017876,10907278,312.0,"FRESENIUS KABI USA, LLC"
KY0074,2024-12,63323062610,11319858,1310.4,"FRESENIUS KABI USA, LLC"
KY0074,2024-12,63323082475,11329176,334.4,"FRESENIUS KABI USA, LLC"
KY0074,2024-12,63323082476,11329177,187.2,"FRESENIUS KABI USA, LLC"
KY0074,2024-12,63323086910,11756373,1236.4,"FRESENIUS KABI USA, LLC"
KY0074,2024-12,63323087074,11756377,504.0,"FRESENIUS KABI USA, LLC"
KY0074,2024-12,63323087310,11756378,112.4,"FRESENIUS KABI USA, LLC"
KY0074,2024-12,65219038905,420586452,1152.8,"FRESENIUS KABI USA, LLC"
KY0074,2024-12,65219038910,420668090,4726.4,"FRESENIUS KABI USA, LLC"
KY0074,2024-12,65219045830,421064697,1463.0,"FRESENIUS KABI USA, LLC"
KY0074,2024-12,65219046020,421064701,627.0,"FRESENIUS KABI USA, LLC"
KY0074,2024-12,65219047030,420704583,27331.2,"FRESENIUS KABI USA, LLC"
KY0074,2024-12,65219047220,12395049,19773.6,"FRESENIUS KABI USA, LLC"
KY0074,2024-12,65219047410,12395051,37762.2,"FRESENIUS KABI USA, LLC"
KY0074,2024-12,65219047720,421079338,972.0,"FRESENIUS KABI USA, LLC"
KY0074,2024-12,65219047910,420787916,48114.0,"FRESENIUS KABI USA, LLC"
KY0074,2025-01,63323017876,10907278,312.0,"FRESENIUS KABI USA, LLC"
KY0074,2025-01,63323062610,11319858,327.6,"FRESENIUS KABI USA, LLC"
KY0074,2025-01,63323082475,11329176,83.6,"FRESENIUS KABI USA, LLC"
KY0074,2025-01,63323082476,11329177,234.0,"FRESENIUS KABI USA, LLC"
KY0074,2025-01,63323086910,11756373,309.1,"FRESENIUS KABI USA, LLC"
KY0074,2025-01,63323087074,11756377,126.0,"FRESENIUS KABI USA, LLC"
KY0074,2025-01,63323087310,11756378,28.1,"FRESENIUS KABI USA, LLC"
KY0074,2025-01,65219038905,420586452,288.2,"FRESENIUS KABI USA, LLC"
KY0074,2025-01,65219038910,420668090,1181.6,"FRESENIUS KABI USA, LLC"
KY0074,2025-01,65219045830,421064697,418.0,"FRESENIUS KABI USA, LLC"
KY0074,2025-01,65219047030,420704583,6832.8,"FRESENIUS KABI USA, LLC"
KY0074,2025-01,65219047220,12395049,4943.4,"FRESENIUS KABI USA, LLC"
KY0074,2025-01,65219047410,12395051,12587.4,"FRESENIUS KABI USA, LLC"
KY0074,2025-01,65219047720,421079338,486.0,"FRESENIUS KABI USA, LLC"
KY0074,2025-01,65219047910,420787916,12028.5,"FRESENIUS KABI USA, LLC"
KY0074,2025-11,,421183299,110.39999999999999,"MEDLINE INDUSTRIES, LP"
KY0074,2025-11,63323017876,10907278,270.0,"MEDLINE INDUSTRIES, LP"
KY0074,2025-11,65219047410,12395051,240.0,"MEDLINE INDUSTRIES, LP"
KY0074,2025-11,65219047910,420787916,164.5,"MEDLINE INDUSTRIES, LP"
KY0074,2025-12,65219046850,421084613,825.0,"MEDLINE INDUSTRIES, LP"
KY0074,2025-12,65219047030,420704583,139.5,"MEDLINE INDUSTRIES, LP"
KY0074,2025-12,65219047220,12395049,132.0,"MEDLINE INDUSTRIES, LP"
KY0074,2025-12,65219047410,12395051,460.0,"MEDLINE INDUSTRIES, LP"
KY0084,2025-06,63323068610,12233541,361.2,"MEDLINE INDUSTRIES, LP"
KY0084,2025-06,63323087074,11756377,74.04,"MEDLINE INDUSTRIES, LP"
KY0084,2025-06,65219046020,421064701,36.0,"MEDLINE INDUSTRIES, LP"
KY0084,2025-07,63323062610,11319858,40.0,"MEDLINE INDUSTRIES, LP"
KY0084,2025-07,63323068610,12233541,80.4,"MEDLINE INDUSTRIES, LP"
KY0084,2025-07,65219014410,420586440,134.0,"MEDLINE INDUSTRIES, LP"
KY0084,2025-07,65219047410,12395051,40.0,"MEDLINE INDUSTRIES, LP"
KY0084,2025-08,63323068610,12233541,402.0,"MEDLINE INDUSTRIES, LP"
KY0084,2025-08,63323086910,11756373,28.2,"MEDLINE INDUSTRIES, LP"
KY0084,2025-08,65219014210,420586439,75.8,"MEDLINE INDUSTRIES, LP"
KY0084,2025-08,65219014410,420586440,268.0,"MEDLINE INDUSTRIES, LP"
KY0084,2025-08,65219038910,420668090,29.0,"MEDLINE INDUSTRIES, LP"
KY0084,2025-08,65219047410,12395051,20.0,"MEDLINE INDUSTRIES, LP"
KY0084,2025-09,,421183301,61.800000000000004,"MEDLINE INDUSTRIES, LP"
KY0084,2025-09,63323062610,11319858,40.0,"MEDLINE INDUSTRIES, LP"
KY0084,2025-09,63323068310,12233539,80.4,"MEDLINE INDUSTRIES, LP"
KY0084,2025-09,63323068610,12233541,844.2,"MEDLINE INDUSTRIES, LP"
KY0084,2025-09,63323082474,11329175,58.5,"MEDLINE INDUSTRIES, LP"
KY0084,2025-09,65219014410,420586440,469.0,"MEDLINE INDUSTRIES, LP"
KY0084,2025-09,65219045830,421064697,49.5,"MEDLINE INDUSTRIES, LP"
KY0084,2025-09,65219047030,420704583,790.5,"MEDLINE INDUSTRIES, LP"
KY0084,2025-09,65219047220,12395049,363.0,"MEDLINE INDUSTRIES, LP"
KY0084,2025-09,65219047410,12395051,60.0,"MEDLINE INDUSTRIES, LP"
KY0084,2025-10,63323068610,12233541,603.0,"MEDLINE INDUSTRIES, LP"
KY0084,2025-10,63323082474,11329175,58.5,"MEDLINE INDUSTRIES, LP"
KY0084,2025-10,63323086910,11756373,28.2,"MEDLINE INDUSTRIES, LP"
KY0084,2025-10,65219014410,420586440,402.0,"MEDLINE INDUSTRIES, LP"
KY0084,2025-10,65219045830,421064697,49.5,"MEDLINE INDUSTRIES, LP"
KY0084,2025-10,65219046020,421064701,36.0,"MEDLINE INDUSTRIES, LP"
KY0084,2025-10,65219046660,421084611,90.0,"MEDLINE INDUSTRIES, LP"
KY0084,2025-10,65219046850,421084613,375.0,"MEDLINE INDUSTRIES, LP"
KY0084,2025-10,65219047030,420704583,1023.0,"MEDLINE INDUSTRIES, LP"
KY0084,2025-10,65219047220,12395049,627.0,"MEDLINE INDUSTRIES, LP"
KY0084,2025-10,65219047410,12395051,80.0,"MEDLINE INDUSTRIES, LP"
KY0084,2025-11,,421183301,82.4,"MEDLINE INDUSTRIES, LP"
KY0084,2025-11,63323068610,12233541,562.8,"MEDLINE INDUSTRIES, LP"
KY0084,2025-11,65219014410,420586440,201.0,"MEDLINE INDUSTRIES, LP"
KY0084,2025-11,65219046450,421064699,79.5,"MEDLINE INDUSTRIES, LP"
KY0084,2025-11,65219046850,421084613,525.0,"MEDLINE INDUSTRIES, LP"
KY0084,2025-11,65219047030,420704583,1069.5,"MEDLINE INDUSTRIES, LP"
KY0084,2025-11,65219047220,12395049,462.0,"MEDLINE INDUSTRIES, LP"
KY0084,2025-11,65219047410,12395051,120.0,"MEDLINE INDUSTRIES, LP"
KY0084,2025-12,,421183301,82.4,"MEDLINE INDUSTRIES, LP"
KY0084,2025-12,63323068310,12233539,120.6,"MEDLINE INDUSTRIES, LP"
