transaction_date,reference_number,manufacturer_catalog_number,facility_vendor_catalog_num,facility_product_description,vendor_name,landed_spend,base_spend,quantity,pkg_uom
2024-11-25 00:00:00+00:00,34813,2D0737,UNKNOWN,SOLUTION INHALATION FLEXIBLE CONTAINERS WATER STER,UNKNOWN,165.0,165.0,30.0,EA
2024-11-25 00:00:00+00:00,34813,2D0737,UNKNOWN,SOLUTION INHALATION FLEXIBLE CONTAINERS WATER STER,UNKNOWN,33.0,33.0,6.0,EA
2024-11-25 00:00:00+00:00,34813,2D0737,UNKNOWN,SOLUTION INHALATION FLEXIBLE CONTAINERS WATER STER,UNKNOWN,99.0,99.0,3.0,CA
2024-11-25 00:00:00+00:00,34813,2D0737,UNKNOWN,SOLUTION INHALATION FLEXIBLE CONTAINERS WATER STER,UNKNOWN,11.0,11.0,2.0,EA
2024-11-25 00:00:00+00:00,34813,2D0737,UNKNOWN,SOLUTION INHALATION FLEXIBLE CONTAINERS WATER STER,UNKNOWN,66.0,66.0,2.0,CA
2025-08-08 00:00:00+00:00,34813,2D0737,UNKNOWN,SOLUTION INHALATION FLEXIBLE CONTAINERS WATER STER,UNKNOWN,60.644,60.644,2.0,CA
2025-08-08 00:00:00+00:00,34813,2D0737,UNKNOWN,SOLUTION INHALATION FLEXIBLE CONTAINERS WATER STER,UNKNOWN,15.15,15.15,3.0,EA
2025-08-08 00:00:00+00:00,34813,2D0737,UNKNOWN,SOLUTION INHALATION FLEXIBLE CONTAINERS WATER STER,UNKNOWN,60.757,60.757,2.0,CA
2025-08-08 00:00:00+00:00,34813,2D0737,UNKNOWN,SOLUTION INHALATION FLEXIBLE CONTAINERS WATER STER,UNKNOWN,30.379,30.379,1.0,CA
2025-08-08 00:00:00+00:00,34813,2D0737,UNKNOWN,SOLUTION INHALATION FLEXIBLE CONTAINERS WATER STER,UNKNOWN,60.6,60.6,2.0,CA
2024-05-12 00:00:00+00:00,34813,2D0737,UNKNOWN,SOLUTION INHALATION FLEXIBLE CONTAINERS WATER STER,UNKNOWN,33.0,33.0,1.0,CA
2024-08-22 00:00:00+00:00,34813,2D0737,2D0737,SOLUTION INHALATION FLEXIBLE CONTAINERS WATER STER,"CARDINAL HEALTH 414, LLC",198.0,198.0,6.0,CA
2024-08-22 00:00:00+00:00,34813,2D0737,UNKNOWN,SOLUTION INHALATION FLEXIBLE CONTAINERS WATER STER,UNKNOWN,33.0,33.0,6.0,EA
2024-08-22 00:00:00+00:00,34813,2D0737,UNKNOWN,SOLUTION INHALATION FLEXIBLE CONTAINERS WATER STER,UNKNOWN,16.5,16.5,3.0,EA
2024-08-22 00:00:00+00:00,34813,2D0737,UNKNOWN,SOLUTION INHALATION FLEXIBLE CONTAINERS WATER STER,UNKNOWN,66.0,66.0,2.0,CA
2024-08-22 00:00:00+00:00,34813,2D0737,2D0737,SOLUTION INHALATION FLEXIBLE CONTAINERS WATER STER,"CARDINAL HEALTH 414, LLC",198.0,198.0,6.0,CA
2025-10-21 00:00:00+00:00,34813,2D0737,UNKNOWN,SOLUTION INHALATION FLEXIBLE CONTAINERS WATER STER,UNKNOWN,32.912,32.912,1.0,CA
2025-10-21 00:00:00+00:00,34813,2D0737,UNKNOWN,SOLUTION INHALATION FLEXIBLE CONTAINERS WATER STER,UNKNOWN,65.862,65.862,2.0,CA
2025-10-21 00:00:00+00:00,34813,2D0737,UNKNOWN,SOLUTION INHALATION FLEXIBLE CONTAINERS WATER STER,UNKNOWN,1212.0,1212.0,40.0,CA
2025-10-21 00:00:00+00:00,34813,2D0737,UNKNOWN,SOLUTION INHALATION FLEXIBLE CONTAINERS WATER STER,UNKNOWN,32.931,32.931,1.0,CA
2024-11-13 00:00:00+00:00,34813,2D0737,UNKNOWN,SOLUTION INHALATION FLEXIBLE CONTAINERS WATER STER,UNKNOWN,66.0,66.0,2.0,CA
2024-11-13 00:00:00+00:00,34813,2D0737,UNKNOWN,SOLUTION INHALATION FLEXIBLE CONTAINERS WATER STER,UNKNOWN,33.0,33.0,6.0,EA
2024-11-13 00:00:00+00:00,34813,2D0737,UNKNOWN,SOLUTION INHALATION FLEXIBLE CONTAINERS WATER STER,UNKNOWN,33.0,33.0,1.0,CA
2024-11-13 00:00:00+00:00,34813,2D0737,2D0737,SOLUTION INHALATION FLEXIBLE CONTAINERS WATER STER,"CARDINAL HEALTH 414, LLC",132.0,132.0,4.0,CA
2024-06-29 00:00:00+00:00,34813,2D0737,UNKNOWN,SOLUTION INHALATION FLEXIBLE CONTAINERS WATER STER,UNKNOWN,32.999,32.999,6.0,EA
2024-06-29 00:00:00+00:00,34813,2D0737,UNKNOWN,SOLUTION INHALATION FLEXIBLE CONTAINERS WATER STER,UNKNOWN,33.0,33.0,1.0,CA
2024-06-29 00:00:00+00:00,34813,2D0737,UNKNOWN,SOLUTION INHALATION FLEXIBLE CONTAINERS WATER STER,UNKNOWN,11.0,11.0,2.0,EA
2025-11-27 00:00:00+00:00,34813,2D0737,UNKNOWN,SOLUTION INHALATION FLEXIBLE CONTAINERS WATER STER,UNKNOWN,32.998,32.998,1.0,CA
2025-11-27 00:00:00+00:00,34813,2D0737,UNKNOWN,SOLUTION INHALATION FLEXIBLE CONTAINERS WATER STER,UNKNOWN,32.998,32.998,1.0,CA
2025-09-17 00:00:00+00:00,34813,2D0737,UNKNOWN,SOLUTION INHALATION FLEXIBLE CONTAINERS WATER STER,UNKNOWN,30.303,30.303,1.0,CA
2025-09-17 00:00:00+00:00,34813,2D0737,2D0737,SOLUTION INHALATION FLEXIBLE CONTAINERS WATER STER,"CARDINAL HEALTH 414, LLC",60.6,60.6,2.0,CA
2025-09-17 00:00:00+00:00,34813,2D0737,UNKNOWN,SOLUTION INHALATION FLEXIBLE CONTAINERS WATER STER,UNKNOWN,30.303,30.303,1.0,CA
2025-09-17 00:00:00+00:00,34813,2D0737,UNKNOWN,SOLUTION INHALATION FLEXIBLE CONTAINERS WATER STER,UNKNOWN,60.786,60.786,12.0,EA
2025-09-17 00:00:00+00:00,34813,2D0737,UNKNOWN,SOLUTION INHALATION FLEXIBLE CONTAINERS WATER STER,UNKNOWN,20.632,20.632,4.0,EA
2025-09-17 00:00:00+00:00,34813,2D0737,UNKNOWN,SOLUTION INHALATION FLEXIBLE CONTAINERS WATER STER,UNKNOWN,30.303,30.303,1.0,CA
2025-09-17 00:00:00+00:00,34813,2D0737,UNKNOWN,SOLUTION INHALATION FLEXIBLE CONTAINERS WATER STER,UNKNOWN,31.923,31.923,1.0,CA
2024-06-15 00:00:00+00:00,34813,2D0737,UNKNOWN,SOLUTION INHALATION FLEXIBLE CONTAINERS WATER STER,UNKNOWN,66.0,66.0,2.0,CA
2024-04-08 00:00:00+00:00,34813,2D0737,UNKNOWN,SOLUTION INHALATION FLEXIBLE CONTAINERS WATER STER,UNKNOWN,99.0,99.0,18.0,EA
2024-04-08 00:00:00+00:00,34813,2D0737,UNKNOWN,SOLUTION INHALATION FLEXIBLE CONTAINERS WATER STER,UNKNOWN,99.0,99.0,3.0,CA
2024-04-08 00:00:00+00:00,34813,2D0737,UNKNOWN,SOLUTION INHALATION FLEXIBLE CONTAINERS WATER STER,UNKNOWN,33.0,33.0,1.0,CA
2024-04-08 00:00:00+00:00,34813,2D0737,UNKNOWN,SOLUTION INHALATION FLEXIBLE CONTAINERS WATER STER,UNKNOWN,66.0,66.0,2.0,CA
2024-04-08 00:00:00+00:00,34813,2D0737,UNKNOWN,SOLUTION INHALATION FLEXIBLE CONTAINERS WATER STER,UNKNOWN,66.0,66.0,2.0,CA
2024-04-08 00:00:00+00:00,34813,2D0737,UNKNOWN,SOLUTION INHALATION FLEXIBLE CONTAINERS WATER STER,UNKNOWN,33.0,33.0,6.0,EA
2024-11-03 00:00:00+00:00,34813,2D0737,UNKNOWN,SOLUTION INHALATION FLEXIBLE CONTAINERS WATER STER,UNKNOWN,16.5,16.5,3.0,EA
2024-07-11 00:00:00+00:00,34813,2D0737,UNKNOWN,SOLUTION INHALATION FLEXIBLE CONTAINERS WATER STER,UNKNOWN,33.0,33.0,1.0,CA
2024-07-11 00:00:00+00:00,34813,2D0737,2D0737,SOLUTION INHALATION FLEXIBLE CONTAINERS WATER STER,"CARDINAL HEALTH 414, LLC",198.0,198.0,6.0,CA
2024-07-11 00:00:00+00:00,34813,2D0737,UNKNOWN,SOLUTION INHALATION FLEXIBLE CONTAINERS WATER STER,UNKNOWN,33.0,33.0,1.0,CA
2024-07-11 00:00:00+00:00,34813,2D0737,2D0737,SOLUTION INHALATION FLEXIBLE CONTAINERS WATER STER,"CARDINAL HEALTH 414, LLC",132.0,132.0,4.0,CA
2024-07-11 00:00:00+00:00,34813,2D0737,2D0737,SOLUTION INHALATION FLEXIBLE CONTAINERS WATER STER,"CARDINAL HEALTH 414, LLC",132.0,132.0,4.0,CA
2025-01-18 00:00:00+00:00,34813,2D0737,UNKNOWN,SOLUTION INHALATION FLEXIBLE CONTAINERS WATER STER,UNKNOWN,66.0,66.0,2.0,CA
2025-02-22 00:00:00+00:00,34813,2D0737,UNKNOWN,SOLUTION INHALATION FLEXIBLE CONTAINERS WATER STER,UNKNOWN,21.381,21.381,4.0,EA
2024-07-17 00:00:00+00:00,34813,2D0737,UNKNOWN,SOLUTION INHALATION FLEXIBLE CONTAINERS WATER STER,UNKNOWN,66.0,66.0,12.0,EA
2025-02-04 00:00:00+00:00,34813,2D0737,UNKNOWN,SOLUTION INHALATION FLEXIBLE CONTAINERS WATER STER,UNKNOWN,66.0,66.0,12.0,EA
2025-02-04 00:00:00+00:00,34813,2D0737,UNKNOWN,SOLUTION INHALATION FLEXIBLE CONTAINERS WATER STER,UNKNOWN,33.0,33.0,1.0,CA
2025-02-04 00:00:00+00:00,34813,2D0737,UNKNOWN,SOLUTION INHALATION FLEXIBLE CONTAINERS WATER STER,UNKNOWN,16.5,16.5,3.0,EA
2025-02-04 00:00:00+00:00,34813,2D0737,UNKNOWN,SOLUTION INHALATION FLEXIBLE CONTAINERS WATER STER,UNKNOWN,22.0,22.0,4.0,EA
2025-02-04 00:00:00+00:00,34813,2D0737,UNKNOWN,SOLUTION INHALATION FLEXIBLE CONTAINERS WATER STER,UNKNOWN,66.0,66.0,12.0,EA
2025-02-04 00:00:00+00:00,34813,2D0737,UNKNOWN,SOLUTION INHALATION FLEXIBLE CONTAINERS WATER STER,UNKNOWN,66.0,66.0,2.0,CA
2025-02-04 00:00:00+00:00,34813,2D0737,UNKNOWN,SOLUTION INHALATION FLEXIBLE CONTAINERS WATER STER,UNKNOWN,33.0,33.0,1.0,CA
2025-08-10 00:00:00+00:00,34813,2D0737,61352D0737,SOLUTION INHALATION WATER FLEXIBLE BAG CONTAINER 2000ML STERILE LATEX FREE,"OWENS & MINOR DISTRIBUTION, INC.",147.09,147.09,18.0,EA
2025-08-10 00:00:00+00:00,34813,2D0737,61352D0737,SOLUTION INHALATION WATER FLEXIBLE BAG CONTAINER 2000ML STERILE LATEX FREE,"OWENS & MINOR DISTRIBUTION, INC.",81.72,81.72,10.0,EA
2025-06-26 00:00:00+00:00,34813,2D0737,61352D0737,SOLUTION INHALATION WATER FLEXIBLE BAG CONTAINER 2000ML STERILE LATEX FREE,"OWENS & MINOR DISTRIBUTION, INC.",5.5,5.5,1.0,EA
2025-06-26 00:00:00+00:00,34813,2D0737,61352D0737,SOLUTION INHALATION WATER FLEXIBLE BAG CONTAINER 2000ML STERILE LATEX FREE,"OWENS & MINOR DISTRIBUTION, INC.",99.0,99.0,18.0,EA
2025-06-26 00:00:00+00:00,34813,2D0737,61352D0737,SOLUTION INHALATION WATER FLEXIBLE BAG CONTAINER 2000ML STERILE LATEX FREE,"OWENS & MINOR DISTRIBUTION, INC.",33.0,33.0,6.0,EA
2025-06-26 00:00:00+00:00,34813,2D0737,61352D0737,SOLUTION INHALATION WATER FLEXIBLE BAG CONTAINER 2000ML STERILE LATEX FREE,"OWENS & MINOR DISTRIBUTION, INC.",5.5,5.5,1.0,EA
2025-08-18 00:00:00+00:00,34813,2D0737,61352D0737,SOLUTION INHALATION WATER FLEXIBLE BAG CONTAINER 2000ML STERILE LATEX FREE,"OWENS & MINOR DISTRIBUTION, INC.",98.06,98.06,2.0,CA
2025-08-18 00:00:00+00:00,34813,2D0737,61352D0737,SOLUTION INHALATION WATER FLEXIBLE BAG CONTAINER 2000ML STERILE LATEX FREE,"OWENS & MINOR DISTRIBUTION, INC.",49.03,49.03,6.0,EA
2025-08-18 00:00:00+00:00,34813,2D0737,61352D0737,SOLUTION INHALATION WATER FLEXIBLE BAG CONTAINER 2000ML STERILE LATEX FREE,"OWENS & MINOR DISTRIBUTION, INC.",98.06,98.06,12.0,EA
2025-01-20 00:00:00+00:00,34813,2D0737,61352D0737,SOLUTION INHALATION WATER FLEXIBLE BAG CONTAINER 2000ML STERILE LATEX FREE,"OWENS & MINOR DISTRIBUTION, INC.",264.0,264.0,8.0,CA
2025-06-19 00:00:00+00:00,34813,2D0737,61352D0737,SOLUTION INHALATION WATER FLEXIBLE BAG CONTAINER 2000ML STERILE LATEX FREE,"OWENS & MINOR DISTRIBUTION, INC.",55.0,55.0,10.0,EA
2025-06-03 00:00:00+00:00,34813,2D0737,61352D0737,SOLUTION INHALATION WATER FLEXIBLE BAG CONTAINER 2000ML STERILE LATEX FREE,"OWENS & MINOR DISTRIBUTION, INC.",33.0,33.0,6.0,EA
2025-06-03 00:00:00+00:00,34813,2D0737,61352D0737,SOLUTION INHALATION WATER FLEXIBLE BAG CONTAINER 2000ML STERILE LATEX FREE,"OWENS & MINOR DISTRIBUTION, INC.",44.0,44.0,8.0,EA
2025-06-03 00:00:00+00:00,34813,2D0737,61352D0737,SOLUTION INHALATION WATER FLEXIBLE BAG CONTAINER 2000ML STERILE LATEX FREE,"OWENS & MINOR DISTRIBUTION, INC.",33.0,33.0,6.0,EA
2025-06-03 00:00:00+00:00,34813,2D0737,61352D0737,SOLUTION INHALATION WATER FLEXIBLE BAG CONTAINER 2000ML STERILE LATEX FREE,"OWENS & MINOR DISTRIBUTION, INC.",55.0,55.0,10.0,EA
2025-06-03 00:00:00+00:00,34813,2D0737,61352D0737,SOLUTION INHALATION WATER FLEXIBLE BAG CONTAINER 2000ML STERILE LATEX FREE,"OWENS & MINOR DISTRIBUTION, INC.",44.0,44.0,8.0,EA
2025-05-05 00:00:00+00:00,34813,2D0737,61352D0737,SOLUTION INHALATION WATER FLEXIBLE BAG CONTAINER 2000ML STERILE LATEX FREE,"OWENS & MINOR DISTRIBUTION, INC.",33.0,33.0,6.0,EA
2025-05-05 00:00:00+00:00,34813,2D0737,61352D0737,SOLUTION INHALATION WATER FLEXIBLE BAG CONTAINER 2000ML STERILE LATEX FREE,"OWENS & MINOR DISTRIBUTION, INC.",38.5,38.5,7.0,EA
2025-05-05 00:00:00+00:00,34813,2D0737,61352D0737,SOLUTION INHALATION WATER FLEXIBLE BAG CONTAINER 2000ML STERILE LATEX FREE,"OWENS & MINOR DISTRIBUTION, INC.",44.0,44.0,8.0,EA
2025-05-05 00:00:00+00:00,34813,2D0737,61352D0737,SOLUTION INHALATION WATER FLEXIBLE BAG CONTAINER 2000ML STERILE LATEX FREE,"OWENS & MINOR DISTRIBUTION, INC.",33.0,33.0,6.0,EA
2025-01-29 00:00:00+00:00,34813,2D0737,61352D0737,SOLUTION INHALATION WATER FLEXIBLE BAG CONTAINER 2000ML STERILE LATEX FREE,"OWENS & MINOR DISTRIBUTION, INC.",99.0,99.0,3.0,CA
2025-01-29 00:00:00+00:00,34813,2D0737,61352D0737,SOLUTION INHALATION WATER FLEXIBLE BAG CONTAINER 2000ML STERILE LATEX FREE,"OWENS & MINOR DISTRIBUTION, INC.",66.0,66.0,2.0,CA
2025-01-29 00:00:00+00:00,34813,2D0737,61352D0737,SOLUTION INHALATION WATER FLEXIBLE BAG CONTAINER 2000ML STERILE LATEX FREE,"OWENS & MINOR DISTRIBUTION, INC.",66.0,66.0,2.0,CA
2024-08-01 00:00:00+00:00,34813,2D0737,61352D0737,SOLUTION INHALATION WATER FLEXIBLE BAG CONTAINER 2000ML STERILE LATEX FREE,"OWENS & MINOR DISTRIBUTION, INC.",55.0,55.0,10.0,EA
2024-08-01 00:00:00+00:00,34813,2D0737,61352D0737,SOLUTION INHALATION WATER FLEXIBLE BAG CONTAINER 2000ML STERILE LATEX FREE,"OWENS & MINOR DISTRIBUTION, INC.",55.0,55.0,10.0,EA
2024-08-01 00:00:00+00:00,34813,2D0737,61352D0737,SOLUTION INHALATION WATER FLEXIBLE BAG CONTAINER 2000ML STERILE LATEX FREE,"OWENS & MINOR DISTRIBUTION, INC.",33.0,33.0,6.0,EA
2024-12-08 00:00:00+00:00,34813,2D0737,61352D0737,SOLUTION INHALATION WATER FLEXIBLE BAG CONTAINER 2000ML STERILE LATEX FREE,"OWENS & MINOR DISTRIBUTION, INC.",99.0,99.0,18.0,EA
2024-08-04 00:00:00+00:00,34813,2D0737,61352D0737,SOLUTION INHALATION WATER FLEXIBLE BAG CONTAINER 2000ML STERILE LATEX FREE,"OWENS & MINOR DISTRIBUTION, INC.",55.0,55.0,10.0,EA
2024-08-04 00:00:00+00:00,34813,2D0737,61352D0737,SOLUTION INHALATION WATER FLEXIBLE BAG CONTAINER 2000ML STERILE LATEX FREE,"OWENS & MINOR DISTRIBUTION, INC.",44.0,44.0,8.0,EA
2025-08-19 00:00:00+00:00,34813,2D0737,61352D0737,SOLUTION INHALATION WATER FLEXIBLE BAG CONTAINER 2000ML STERILE LATEX FREE,"OWENS & MINOR DISTRIBUTION, INC.",49.03,49.03,6.0,EA
2025-08-19 00:00:00+00:00,34813,2D0737,61352D0737,SOLUTION INHALATION WATER FLEXIBLE BAG CONTAINER 2000ML STERILE LATEX FREE,"OWENS & MINOR DISTRIBUTION, INC.",81.72,81.72,10.0,EA
2025-08-19 00:00:00+00:00,34813,2D0737,61352D0737,SOLUTION INHALATION WATER FLEXIBLE BAG CONTAINER 2000ML STERILE LATEX FREE,"OWENS & MINOR DISTRIBUTION, INC.",98.06,98.06,2.0,CA
2025-03-10 00:00:00+00:00,34813,2D0737,61352D0737,SOLUTION INHALATION WATER FLEXIBLE BAG CONTAINER 2000ML STERILE LATEX FREE,"OWENS & MINOR DISTRIBUTION, INC.",66.0,66.0,2.0,CA
2025-03-10 00:00:00+00:00,34813,2D0737,61352D0737,SOLUTION INHALATION WATER FLEXIBLE BAG CONTAINER 2000ML STERILE LATEX FREE,"OWENS & MINOR DISTRIBUTION, INC.",33.0,33.0,6.0,EA
2025-03-10 00:00:00+00:00,34813,2D0737,61352D0737,SOLUTION INHALATION WATER FLEXIBLE BAG CONTAINER 2000ML STERILE LATEX FREE,"OWENS & MINOR DISTRIBUTION, INC.",44.0,44.0,8.0,EA
2025-03-10 00:00:00+00:00,34813,2D0737,61352D0737,SOLUTION INHALATION WATER FLEXIBLE BAG CONTAINER 2000ML STERILE LATEX FREE,"OWENS & MINOR DISTRIBUTION, INC.",99.0,99.0,18.0,EA
2025-03-10 00:00:00+00:00,34813,2D0737,61352D0737,SOLUTION INHALATION WATER FLEXIBLE BAG CONTAINER 2000ML STERILE LATEX FREE,"OWENS & MINOR DISTRIBUTION, INC.",55.0,55.0,10.0,EA
2024-08-08 00:00:00+00:00,34813,2D0737,61352D0737,SOLUTION INHALATION WATER FLEXIBLE BAG CONTAINER 2000ML STERILE LATEX FREE,"OWENS & MINOR DISTRIBUTION, INC.",33.0,33.0,6.0,EA
2024-08-08 00:00:00+00:00,34813,2D0737,61352D0737,SOLUTION INHALATION WATER FLEXIBLE BAG CONTAINER 2000ML STERILE LATEX FREE,"OWENS & MINOR DISTRIBUTION, INC.",44.0,44.0,8.0,EA
2024-08-08 00:00:00+00:00,34813,2D0737,61352D0737,SOLUTION INHALATION WATER FLEXIBLE BAG CONTAINER 2000ML STERILE LATEX FREE,"OWENS & MINOR DISTRIBUTION, INC.",55.0,55.0,10.0,EA
2024-08-08 00:00:00+00:00,34813,2D0737,61352D0737,SOLUTION INHALATION WATER FLEXIBLE BAG CONTAINER 2000ML STERILE LATEX FREE,"OWENS & MINOR DISTRIBUTION, INC.",66.0,66.0,12.0,EA
2025-07-16 00:00:00+00:00,34813,2D0737,61352D0737,SOLUTION INHALATION WATER FLEXIBLE BAG CONTAINER 2000ML STERILE LATEX FREE,"OWENS & MINOR DISTRIBUTION, INC.",49.03,49.03,6.0,EA
2025-07-16 00:00:00+00:00,34813,2D0737,61352D0737,SOLUTION INHALATION WATER FLEXIBLE BAG CONTAINER 2000ML STERILE LATEX FREE,"OWENS & MINOR DISTRIBUTION, INC.",65.37,65.37,8.0,EA
2025-03-08 00:00:00+00:00,34813,2D0737,61352D0737,SOLUTION INHALATION WATER FLEXIBLE BAG CONTAINER 2000ML STERILE LATEX FREE,"OWENS & MINOR DISTRIBUTION, INC.",33.0,33.0,6.0,EA
2025-03-08 00:00:00+00:00,34813,2D0737,61352D0737,SOLUTION INHALATION WATER FLEXIBLE BAG CONTAINER 2000ML STERILE LATEX FREE,"OWENS & MINOR DISTRIBUTION, INC.",55.0,55.0,10.0,EA
2025-04-23 00:00:00+00:00,34813,2D0737,61352D0737,SOLUTION INHALATION WATER FLEXIBLE BAG CONTAINER 2000ML STERILE LATEX FREE,"OWENS & MINOR DISTRIBUTION, INC.",33.0,33.0,6.0,EA
2025-04-23 00:00:00+00:00,34813,2D0737,61352D0737,SOLUTION INHALATION WATER FLEXIBLE BAG CONTAINER 2000ML STERILE LATEX FREE,"OWENS & MINOR DISTRIBUTION, INC.",99.0,99.0,18.0,EA
2025-04-23 00:00:00+00:00,34813,2D0737,61352D0737,SOLUTION INHALATION WATER FLEXIBLE BAG CONTAINER 2000ML STERILE LATEX FREE,"OWENS & MINOR DISTRIBUTION, INC.",44.0,44.0,8.0,EA
2025-04-23 00:00:00+00:00,34813,2D0737,61352D0737,SOLUTION INHALATION WATER FLEXIBLE BAG CONTAINER 2000ML STERILE LATEX FREE,"OWENS & MINOR DISTRIBUTION, INC.",330.0,330.0,10.0,CA
2025-04-23 00:00:00+00:00,34813,2D0737,61352D0737,SOLUTION INHALATION WATER FLEXIBLE BAG CONTAINER 2000ML STERILE LATEX FREE,"OWENS & MINOR DISTRIBUTION, INC.",5.5,5.5,1.0,EA
2024-11-25 00:00:00+00:00,34813,2D0737,61352D0737,SOLUTION INHALATION WATER FLEXIBLE BAG CONTAINER 2000ML STERILE LATEX FREE,"OWENS & MINOR DISTRIBUTION, INC.",33.0,33.0,6.0,EA
2025-08-08 00:00:00+00:00,34813,2D0737,61352D0737,SOLUTION INHALATION WATER FLEXIBLE BAG CONTAINER 2000ML STERILE LATEX FREE,"OWENS & MINOR DISTRIBUTION, INC.",49.03,49.03,6.0,EA
2025-08-08 00:00:00+00:00,34813,2D0737,61352D0737,SOLUTION INHALATION WATER FLEXIBLE BAG CONTAINER 2000ML STERILE LATEX FREE,"OWENS & MINOR DISTRIBUTION, INC.",81.72,81.72,10.0,EA
2025-08-08 00:00:00+00:00,34813,2D0737,61352D0737,SOLUTION INHALATION WATER FLEXIBLE BAG CONTAINER 2000ML STERILE LATEX FREE,"OWENS & MINOR DISTRIBUTION, INC.",147.09,147.09,3.0,CA
2025-08-08 00:00:00+00:00,34813,2D0737,61352D0737,SOLUTION INHALATION WATER FLEXIBLE BAG CONTAINER 2000ML STERILE LATEX FREE,"OWENS & MINOR DISTRIBUTION, INC.",8.17,8.17,1.0,EA
2025-08-08 00:00:00+00:00,34813,2D0737,61352D0737,SOLUTION INHALATION WATER FLEXIBLE BAG CONTAINER 2000ML STERILE LATEX FREE,"OWENS & MINOR DISTRIBUTION, INC.",65.37,65.37,8.0,EA
2024-08-11 00:00:00+00:00,34813,2D0737,61352D0737,SOLUTION INHALATION WATER FLEXIBLE BAG CONTAINER 2000ML STERILE LATEX FREE,"OWENS & MINOR DISTRIBUTION, INC.",55.0,55.0,10.0,EA
2024-08-11 00:00:00+00:00,34813,2D0737,61352D0737,SOLUTION INHALATION WATER FLEXIBLE BAG CONTAINER 2000ML STERILE LATEX FREE,"OWENS & MINOR DISTRIBUTION, INC.",5.5,5.5,1.0,EA
2024-08-11 00:00:00+00:00,34813,2D0737,61352D0737,SOLUTION INHALATION WATER FLEXIBLE BAG CONTAINER 2000ML STERILE LATEX FREE,"OWENS & MINOR DISTRIBUTION, INC.",99.0,99.0,18.0,EA
2024-08-22 00:00:00+00:00,34813,2D0737,61352D0737,SOLUTION INHALATION WATER FLEXIBLE BAG CONTAINER 2000ML STERILE LATEX FREE,"OWENS & MINOR DISTRIBUTION, INC.",33.0,33.0,6.0,EA
2024-08-22 00:00:00+00:00,34813,2D0737,61352D0737,SOLUTION INHALATION WATER FLEXIBLE BAG CONTAINER 2000ML STERILE LATEX FREE,"OWENS & MINOR DISTRIBUTION, INC.",55.0,55.0,10.0,EA
2025-07-13 00:00:00+00:00,34813,2D0737,61352D0737,SOLUTION INHALATION WATER FLEXIBLE BAG CONTAINER 2000ML STERILE LATEX FREE,"OWENS & MINOR DISTRIBUTION, INC.",57.2,57.2,7.0,EA
2025-04-13 00:00:00+00:00,34813,2D0737,61352D0737,SOLUTION INHALATION WATER FLEXIBLE BAG CONTAINER 2000ML STERILE LATEX FREE,"OWENS & MINOR DISTRIBUTION, INC.",99.0,99.0,18.0,EA
2025-04-13 00:00:00+00:00,34813,2D0737,61352D0737,SOLUTION INHALATION WATER FLEXIBLE BAG CONTAINER 2000ML STERILE LATEX FREE,"OWENS & MINOR DISTRIBUTION, INC.",44.0,44.0,8.0,EA
2025-04-13 00:00:00+00:00,34813,2D0737,61352D0737,SOLUTION INHALATION WATER FLEXIBLE BAG CONTAINER 2000ML STERILE LATEX FREE,"OWENS & MINOR DISTRIBUTION, INC.",33.0,33.0,6.0,EA
2024-11-03 00:00:00+00:00,34813,2D0737,61352D0737,SOLUTION INHALATION WATER FLEXIBLE BAG CONTAINER 2000ML STERILE LATEX FREE,"OWENS & MINOR DISTRIBUTION, INC.",33.0,33.0,6.0,EA
2024-11-03 00:00:00+00:00,34813,2D0737,61352D0737,SOLUTION INHALATION WATER FLEXIBLE BAG CONTAINER 2000ML STERILE LATEX FREE,"OWENS & MINOR DISTRIBUTION, INC.",44.0,44.0,8.0,EA
2024-11-03 00:00:00+00:00,34813,2D0737,61352D0737,SOLUTION INHALATION WATER FLEXIBLE BAG CONTAINER 2000ML STERILE LATEX FREE,"OWENS & MINOR DISTRIBUTION, INC.",55.0,55.0,10.0,EA
2024-11-03 00:00:00+00:00,34813,2D0737,61352D0737,SOLUTION INHALATION WATER FLEXIBLE BAG CONTAINER 2000ML STERILE LATEX FREE,"OWENS & MINOR DISTRIBUTION, INC.",99.0,99.0,18.0,EA
2024-11-03 00:00:00+00:00,34813,2D0737,61352D0737,SOLUTION INHALATION WATER FLEXIBLE BAG CONTAINER 2000ML STERILE LATEX FREE,"OWENS & MINOR DISTRIBUTION, INC.",38.5,38.5,7.0,EA
2025-02-04 00:00:00+00:00,34813,2D0737,61352D0737,SOLUTION INHALATION WATER FLEXIBLE BAG CONTAINER 2000ML STERILE LATEX FREE,"OWENS & MINOR DISTRIBUTION, INC.",99.0,99.0,3.0,CA
2025-02-04 00:00:00+00:00,34813,2D0737,61352D0737,SOLUTION INHALATION WATER FLEXIBLE BAG CONTAINER 2000ML STERILE LATEX FREE,"OWENS & MINOR DISTRIBUTION, INC.",132.0,132.0,4.0,CA
2025-02-04 00:00:00+00:00,34813,2D0737,61352D0737,SOLUTION INHALATION WATER FLEXIBLE BAG CONTAINER 2000ML STERILE LATEX FREE,"OWENS & MINOR DISTRIBUTION, INC.",165.0,165.0,5.0,CA
