term_order,term_key,term_label,is_ct_mapped,match_evidence_fields,Transaction_Date,Month,Base_Spend,Quantity,unit_price,Product_Description_Backfilled,Facility_Product_Description,Facility_Manufacturer_Name,Facility_Vendor_Name,Facility_Manufacturer_Catalog_Num,Facility_Vendor_Catalog_Num,Brand_Name,Manufacturer_Name,Manufacturer_Top_Parent_Name,Vendor_Name,Vendor_Top_Parent_Name,Manufacturer_Catalog_Number,Vendor_Catalog_Number,Contract_Category,product_group_category,product_subcategory1,product_subcategory2,product_subcategory3,UNSPSC_Segment_Code,UNSPSC_Segment_Description,UNSPSC_Class_Code,UNSPSC_Class_Description,UNSPSC_Commodity_Code,UNSPSC_Commodity_Description
9,REVOLUTION_ASCEND,Revolution Ascend,True,backfilled_description,2024-11-11,2024-11,11730.33,1.0,11730.33,CT REVOLUTION ASCEND 72KW SYST,CT REVOLUTION ASCEND 72KW SYST,NULL,GE PRECISION HEALTHCARE LLC,NULL,ADDENDUM TO PO#_4003748-0-SV,,GE PRECISION HEALTHCARE LLC,GE HEALTHCARE TECHNOLOGIES INC.,GE PRECISION HEALTHCARE LLC,GE HEALTHCARE TECHNOLOGIES INC.,0,,COMPUTED TOMOGRAPHY,,,,,42,MEDICAL EQUIPMENT AND ACCESSORIES AND SUPPLIES,422015,MEDICAL COMPUTED TOMOGRAPHY CT OR CAT SYSTEMS AND RELATED PRODUCTS,42201500,UNKNOWN MEDICAL COMPUTED TOMOGRAPHY CT OR CAT SYSTEMS AND RELATED PRODUCTS
9,REVOLUTION_ASCEND,Revolution Ascend,True,backfilled_description,2024-09-16,2024-09,5751.58,1.0,5751.58,APPROVED OT FOR YALE TEC RM 1 CT GE REVO ASCEND (918494TEC1) SFH ID CDVC0019209,APPROVED OT FOR YALE TEC RM 1 CT GE REVO ASCEND (918494TEC1) SFH ID CDVC0019209,UNKNOWN,GE PRECISION HEALTHCARE LLC-GE MEDICAL SYSTEMS,UNKNOWN,UNKNOWN,,GE PRECISION HEALTHCARE LLC,GE HEALTHCARE TECHNOLOGIES INC.,GE PRECISION HEALTHCARE LLC,GE HEALTHCARE TECHNOLOGIES INC.,0,,ULTRASOUND RADIOLOGY CARDIOLOGY HAND CARRIED,,,,,0,Unknown,0,Unknown,0,Unknown
9,REVOLUTION_ASCEND,Revolution Ascend,True,backfilled_description,2024-05-06,2024-05,1170.0,1.0,1170.0,GE REVO ASCEND CT (918494TEC1) SFH ID CDVC0019209,GE REVO ASCEND CT (918494TEC1) SFH ID CDVC0019209,UNKNOWN,GE PRECISION HEALTHCARE LLC-GE MEDICAL SYSTEMS,UNKNOWN,UNKNOWN,,GE PRECISION HEALTHCARE LLC,GE HEALTHCARE TECHNOLOGIES INC.,GE PRECISION HEALTHCARE LLC,GE HEALTHCARE TECHNOLOGIES INC.,0,,ULTRASOUND RADIOLOGY CARDIOLOGY HAND CARRIED,,,,,0,Unknown,0,Unknown,0,Unknown
9,REVOLUTION_ASCEND,Revolution Ascend,True,backfilled_description,2025-01-10,2025-01,-400000.0,-1.0,400000.0,GE REVOLUTION ASCEND SLIDING GANTRY ME,GE REVOLUTION ASCEND SLIDING GANTRY ME,UNKNOWN,GE HEALTHCARE,S7880FX,S7880FX,,GE PRECISION HEALTHCARE LLC,GE HEALTHCARE TECHNOLOGIES INC.,GE PRECISION HEALTHCARE LLC,GE HEALTHCARE TECHNOLOGIES INC.,0,,COMPUTED TOMOGRAPHY,,,,,42,MEDICAL EQUIPMENT AND ACCESSORIES AND SUPPLIES,422015,MEDICAL COMPUTED TOMOGRAPHY CT OR CAT SYSTEMS AND RELATED PRODUCTS,42201500,UNKNOWN MEDICAL COMPUTED TOMOGRAPHY CT OR CAT SYSTEMS AND RELATED PRODUCTS
10,REVOLUTION_EVO,Revolution EVO,True,backfilled_description,2023-10-19,2023-10,418601.77,1.0,418601.77,"GOLDSEAL REVOLUTION EVO EX, WITH HEAVY 2000 675 TA","GOLDSEAL REVOLUTION EVO EX, WITH HEAVY 2000 675 TA",GE PRECISION HEALTHCARE LLC,GE PRECISION HEALTHCARE LLC,UNKNOWN,S1281HH,,GE PRECISION HEALTHCARE LLC,GE HEALTHCARE TECHNOLOGIES INC.,GE PRECISION HEALTHCARE LLC,GE HEALTHCARE TECHNOLOGIES INC.,0,,COMPUTED TOMOGRAPHY,,,,,42,MEDICAL EQUIPMENT AND ACCESSORIES AND SUPPLIES,422015,MEDICAL COMPUTED TOMOGRAPHY CT OR CAT SYSTEMS AND RELATED PRODUCTS,42201500,UNKNOWN MEDICAL COMPUTED TOMOGRAPHY CT OR CAT SYSTEMS AND RELATED PRODUCTS
10,REVOLUTION_EVO,Revolution EVO,True,backfilled_description,2023-11-09,2023-11,368076.77,1.0,368076.77,"GOLDSEAL REVOLUTION EVO EX, WITH HEAVY 2000 675 TA","GOLDSEAL REVOLUTION EVO EX, WITH HEAVY 2000 675 TA",GE PRECISION HEALTHCARE LLC,GE PRECISION HEALTHCARE LLC,UNKNOWN,B7931NQ,,GE PRECISION HEALTHCARE LLC,GE HEALTHCARE TECHNOLOGIES INC.,GE PRECISION HEALTHCARE LLC,GE HEALTHCARE TECHNOLOGIES INC.,0,,COMPUTED TOMOGRAPHY,,,,,42,MEDICAL EQUIPMENT AND ACCESSORIES AND SUPPLIES,422015,MEDICAL COMPUTED TOMOGRAPHY CT OR CAT SYSTEMS AND RELATED PRODUCTS,42201500,UNKNOWN MEDICAL COMPUTED TOMOGRAPHY CT OR CAT SYSTEMS AND RELATED PRODUCTS
10,REVOLUTION_EVO,Revolution EVO,True,backfilled_description,2023-12-14,2023-12,296000.0,1.0,296000.0,"GOLDSEAL REVOLUTION EVO EX, WITH 1700 TABLE, 128 S","GOLDSEAL REVOLUTION EVO EX, WITH 1700 TABLE, 128 S",GE PRECISION HEALTHCARE LLC,GE PRECISION HEALTHCARE LLC,S1281SS,S1281SS,,GE PRECISION HEALTHCARE LLC,GE HEALTHCARE TECHNOLOGIES INC.,GE PRECISION HEALTHCARE LLC,GE HEALTHCARE TECHNOLOGIES INC.,0,,COMPUTED TOMOGRAPHY,,,,,42,MEDICAL EQUIPMENT AND ACCESSORIES AND SUPPLIES,422015,MEDICAL COMPUTED TOMOGRAPHY CT OR CAT SYSTEMS AND RELATED PRODUCTS,42201500,UNKNOWN MEDICAL COMPUTED TOMOGRAPHY CT OR CAT SYSTEMS AND RELATED PRODUCTS
10,REVOLUTION_EVO,Revolution EVO,True,backfilled_description,2024-09-04,2024-09,186689.1,0.974,191672.58726899384,REVOLUTION EVO IB OPTIONS - QUOTE#2006637111.6,REVOLUTION EVO IB OPTIONS - QUOTE#2006637111.6,UNKNOWN,GE PRECISION HEALTHCARE LLC,UNKNOWN,CT,,GE PRECISION HEALTHCARE LLC,GE HEALTHCARE TECHNOLOGIES INC.,GE PRECISION HEALTHCARE LLC,GE HEALTHCARE TECHNOLOGIES INC.,0,,COMPUTED TOMOGRAPHY,,,,,42,MEDICAL EQUIPMENT AND ACCESSORIES AND SUPPLIES,422015,MEDICAL COMPUTED TOMOGRAPHY CT OR CAT SYSTEMS AND RELATED PRODUCTS,42201500,UNKNOWN MEDICAL COMPUTED TOMOGRAPHY CT OR CAT SYSTEMS AND RELATED PRODUCTS
10,REVOLUTION_EVO,Revolution EVO,True,backfilled_description,2024-05-30,2024-05,147101.0,1.0,147101.0,GE CT REVOLUTION EVO EL/EX/ES(CS,GE CT REVOLUTION EVO EL/EX/ES(CS,GE HEALTHCARE,GE HEALTHCARE,718518EVO1,718518EVO1,,GE PRECISION HEALTHCARE LLC,GE HEALTHCARE TECHNOLOGIES INC.,GE PRECISION HEALTHCARE LLC,GE HEALTHCARE TECHNOLOGIES INC.,0,,COMPUTED TOMOGRAPHY,,,,,42,MEDICAL EQUIPMENT AND ACCESSORIES AND SUPPLIES,422015,MEDICAL COMPUTED TOMOGRAPHY CT OR CAT SYSTEMS AND RELATED PRODUCTS,42201500,UNKNOWN MEDICAL COMPUTED TOMOGRAPHY CT OR CAT SYSTEMS AND RELATED PRODUCTS
10,REVOLUTION_EVO,Revolution EVO,True,backfilled_description,2024-07-18,2024-07,124615.8,1.0,124615.8,REVOLUTION EVO 3.6 LONG,REVOLUTION EVO 3.6 LONG,GE PRECISION HEALTHCARE LLC,GE PRECISION HEALTHCARE LLC,UNKNOWN,APPLY CREDIT 6002367,,GE PRECISION HEALTHCARE LLC,GE HEALTHCARE TECHNOLOGIES INC.,GE PRECISION HEALTHCARE LLC,GE HEALTHCARE TECHNOLOGIES INC.,0,,COMPUTED TOMOGRAPHY,,,,,42,MEDICAL EQUIPMENT AND ACCESSORIES AND SUPPLIES,422015,MEDICAL COMPUTED TOMOGRAPHY CT OR CAT SYSTEMS AND RELATED PRODUCTS,42201500,UNKNOWN MEDICAL COMPUTED TOMOGRAPHY CT OR CAT SYSTEMS AND RELATED PRODUCTS
10,REVOLUTION_EVO,Revolution EVO,True,backfilled_description,2024-03-12,2024-03,105424.95,0.0,,SERIAL # 704333REVCT - GE CT REVOLUTION EVO EL/EX/ES - RITM 370851 - QUOTE # 0DEA6E4 - THROUGH 5/31,SERIAL # 704333REVCT - GE CT REVOLUTION EVO EL/EX/ES - RITM 370851 - QUOTE # 0DEA6E4 - THROUGH 5/31,UNKNOWN,GE HEALTHCARE INC,UNKNOWN,NCAT1,,GE HEALTHCARE INC.,GE HEALTHCARE TECHNOLOGIES INC.,GE HEALTHCARE INC.,GE HEALTHCARE TECHNOLOGIES INC.,0,,COMPUTED TOMOGRAPHY,,,,,42,MEDICAL EQUIPMENT AND ACCESSORIES AND SUPPLIES,422015,MEDICAL COMPUTED TOMOGRAPHY CT OR CAT SYSTEMS AND RELATED PRODUCTS,42201500,UNKNOWN MEDICAL COMPUTED TOMOGRAPHY CT OR CAT SYSTEMS AND RELATED PRODUCTS
10,REVOLUTION_EVO,Revolution EVO,True,backfilled_description,2023-12-14,2023-12,74000.0,1.0,74000.0,"GOLDSEAL REVOLUTION EVO EX, WITH 1700 TABLE, 128 S","GOLDSEAL REVOLUTION EVO EX, WITH 1700 TABLE, 128 S",GE PRECISION HEALTHCARE LLC,GE PRECISION HEALTHCARE LLC,S1281SS,S1281SS,,GE PRECISION HEALTHCARE LLC,GE HEALTHCARE TECHNOLOGIES INC.,GE PRECISION HEALTHCARE LLC,GE HEALTHCARE TECHNOLOGIES INC.,0,,COMPUTED TOMOGRAPHY,,,,,42,MEDICAL EQUIPMENT AND ACCESSORIES AND SUPPLIES,422015,MEDICAL COMPUTED TOMOGRAPHY CT OR CAT SYSTEMS AND RELATED PRODUCTS,42201500,UNKNOWN MEDICAL COMPUTED TOMOGRAPHY CT OR CAT SYSTEMS AND RELATED PRODUCTS
10,REVOLUTION_EVO,Revolution EVO,True,backfilled_description,2024-10-22,2024-10,40180.0,1.0,40180.0,RELOCATE REVOLUTION EVO CT SID,RELOCATE REVOLUTION EVO CT SID,UNKNOWN,GE PRECISION HEALTHCARE LLC,410601CTREVO,410601CTREVO,,GE PRECISION HEALTHCARE LLC,GE HEALTHCARE TECHNOLOGIES INC.,GE PRECISION HEALTHCARE LLC,GE HEALTHCARE TECHNOLOGIES INC.,0,,COMPUTED TOMOGRAPHY,,,,,42,MEDICAL EQUIPMENT AND ACCESSORIES AND SUPPLIES,422015,MEDICAL COMPUTED TOMOGRAPHY CT OR CAT SYSTEMS AND RELATED PRODUCTS,42201500,UNKNOWN MEDICAL COMPUTED TOMOGRAPHY CT OR CAT SYSTEMS AND RELATED PRODUCTS
10,REVOLUTION_EVO,Revolution EVO,True,backfilled_description,2025-08-11,2025-08,21019.98,2.0,10509.99,REVOLUTION EVO 3.6 LONG BJG,REVOLUTION EVO 3.6 LONG BJG,GE MEDICAL SYSTEMS,GE PRECISION HEALTHCARE LLC,JULY 2025 - DECEMBER 2025,760370EVO,,"GE MEDICAL SYSTEMS INFORMATION TECHNOLOGIES, INC.",GE HEALTHCARE TECHNOLOGIES INC.,GE PRECISION HEALTHCARE LLC,GE HEALTHCARE TECHNOLOGIES INC.,0,,COMPUTED TOMOGRAPHY,,,,,42,MEDICAL EQUIPMENT AND ACCESSORIES AND SUPPLIES,422015,MEDICAL COMPUTED TOMOGRAPHY CT OR CAT SYSTEMS AND RELATED PRODUCTS,42201500,UNKNOWN MEDICAL COMPUTED TOMOGRAPHY CT OR CAT SYSTEMS AND RELATED PRODUCTS
10,REVOLUTION_EVO,Revolution EVO,True,backfilled_description,2025-07-19,2025-07,12924.3,38.58,335.0,SERVICE 4358652 REVOLUTION EVO,SERVICE 4358652 REVOLUTION EVO,UNKNOWN,GE HEALTHCARE,UNKNOWN,SR 1-555237027561,,GE PRECISION HEALTHCARE LLC,GE HEALTHCARE TECHNOLOGIES INC.,GE PRECISION HEALTHCARE LLC,GE HEALTHCARE TECHNOLOGIES INC.,0,,COMPUTED TOMOGRAPHY,,,,,42,MEDICAL EQUIPMENT AND ACCESSORIES AND SUPPLIES,422015,MEDICAL COMPUTED TOMOGRAPHY CT OR CAT SYSTEMS AND RELATED PRODUCTS,42201500,UNKNOWN MEDICAL COMPUTED TOMOGRAPHY CT OR CAT SYSTEMS AND RELATED PRODUCTS
10,REVOLUTION_EVO,Revolution EVO,True,backfilled_description,2025-09-30,2025-09,12077.92,1.0,12077.92,GE CT REVOLUTION EVO EL/EX/ES (CGS117),GE CT REVOLUTION EVO EL/EX/ES (CGS117),GE PRECISION HEALTHCARE LLC,GE PRECISION HEALTHCARE LLC,702242EVO,702242EVO,,GE PRECISION HEALTHCARE LLC,GE HEALTHCARE TECHNOLOGIES INC.,GE PRECISION HEALTHCARE LLC,GE HEALTHCARE TECHNOLOGIES INC.,0,,COMPUTED TOMOGRAPHY,,,,,42,MEDICAL EQUIPMENT AND ACCESSORIES AND SUPPLIES,422015,MEDICAL COMPUTED TOMOGRAPHY CT OR CAT SYSTEMS AND RELATED PRODUCTS,42201500,UNKNOWN MEDICAL COMPUTED TOMOGRAPHY CT OR CAT SYSTEMS AND RELATED PRODUCTS
10,REVOLUTION_EVO,Revolution EVO,True,backfilled_description,2025-08-14,2025-08,12077.92,1.0,12077.92,GE CT REVOLUTION EVO EL/EX/ES (CGS117),GE CT REVOLUTION EVO EL/EX/ES (CGS117),GE PRECISION HEALTHCARE LLC,GE PRECISION HEALTHCARE LLC,702242EVO,702242EVO,,GE PRECISION HEALTHCARE LLC,GE HEALTHCARE TECHNOLOGIES INC.,GE PRECISION HEALTHCARE LLC,GE HEALTHCARE TECHNOLOGIES INC.,0,,COMPUTED TOMOGRAPHY,,,,,42,MEDICAL EQUIPMENT AND ACCESSORIES AND SUPPLIES,422015,MEDICAL COMPUTED TOMOGRAPHY CT OR CAT SYSTEMS AND RELATED PRODUCTS,42201500,UNKNOWN MEDICAL COMPUTED TOMOGRAPHY CT OR CAT SYSTEMS AND RELATED PRODUCTS
10,REVOLUTION_EVO,Revolution EVO,True,backfilled_description,2025-07-18,2025-07,12077.92,1.0,12077.92,GE CT REVOLUTION EVO EL/EX/ES (CGS117),GE CT REVOLUTION EVO EL/EX/ES (CGS117),GE PRECISION HEALTHCARE LLC,GE PRECISION HEALTHCARE LLC,702242EVO,702242EVO,,GE PRECISION HEALTHCARE LLC,GE HEALTHCARE TECHNOLOGIES INC.,GE PRECISION HEALTHCARE LLC,GE HEALTHCARE TECHNOLOGIES INC.,0,,COMPUTED TOMOGRAPHY,,,,,42,MEDICAL EQUIPMENT AND ACCESSORIES AND SUPPLIES,422015,MEDICAL COMPUTED TOMOGRAPHY CT OR CAT SYSTEMS AND RELATED PRODUCTS,42201500,UNKNOWN MEDICAL COMPUTED TOMOGRAPHY CT OR CAT SYSTEMS AND RELATED PRODUCTS
10,REVOLUTION_EVO,Revolution EVO,True,backfilled_description,2025-06-13,2025-06,12077.92,1.0,12077.92,GE CT REVOLUTION EVO EL/EX/ES (CGS117),GE CT REVOLUTION EVO EL/EX/ES (CGS117),GE PRECISION HEALTHCARE LLC,GE PRECISION HEALTHCARE LLC,702242EVO,702242EVO,,GE PRECISION HEALTHCARE LLC,GE HEALTHCARE TECHNOLOGIES INC.,GE PRECISION HEALTHCARE LLC,GE HEALTHCARE TECHNOLOGIES INC.,0,,COMPUTED TOMOGRAPHY,,,,,42,MEDICAL EQUIPMENT AND ACCESSORIES AND SUPPLIES,422015,MEDICAL COMPUTED TOMOGRAPHY CT OR CAT SYSTEMS AND RELATED PRODUCTS,42201500,UNKNOWN MEDICAL COMPUTED TOMOGRAPHY CT OR CAT SYSTEMS AND RELATED PRODUCTS
10,REVOLUTION_EVO,Revolution EVO,True,backfilled_description,2025-05-07,2025-05,12077.92,1.0,12077.92,GE CT REVOLUTION EVO EL/EX/ES (CGS117),GE CT REVOLUTION EVO EL/EX/ES (CGS117),GE PRECISION HEALTHCARE LLC,GE PRECISION HEALTHCARE LLC,702242EVO,702242EVO,,GE PRECISION HEALTHCARE LLC,GE HEALTHCARE TECHNOLOGIES INC.,GE PRECISION HEALTHCARE LLC,GE HEALTHCARE TECHNOLOGIES INC.,0,,COMPUTED TOMOGRAPHY,,,,,42,MEDICAL EQUIPMENT AND ACCESSORIES AND SUPPLIES,422015,MEDICAL COMPUTED TOMOGRAPHY CT OR CAT SYSTEMS AND RELATED PRODUCTS,42201500,UNKNOWN MEDICAL COMPUTED TOMOGRAPHY CT OR CAT SYSTEMS AND RELATED PRODUCTS
10,REVOLUTION_EVO,Revolution EVO,True,backfilled_description,2025-04-11,2025-04,12077.92,1.0,12077.92,GE CT REVOLUTION EVO EL/EX/ES (CGS117),GE CT REVOLUTION EVO EL/EX/ES (CGS117),GE PRECISION HEALTHCARE LLC,GE PRECISION HEALTHCARE LLC,702242EVO,702242EVO,,GE PRECISION HEALTHCARE LLC,GE HEALTHCARE TECHNOLOGIES INC.,GE PRECISION HEALTHCARE LLC,GE HEALTHCARE TECHNOLOGIES INC.,0,,COMPUTED TOMOGRAPHY,,,,,42,MEDICAL EQUIPMENT AND ACCESSORIES AND SUPPLIES,422015,MEDICAL COMPUTED TOMOGRAPHY CT OR CAT SYSTEMS AND RELATED PRODUCTS,42201500,UNKNOWN MEDICAL COMPUTED TOMOGRAPHY CT OR CAT SYSTEMS AND RELATED PRODUCTS
10,REVOLUTION_EVO,Revolution EVO,True,backfilled_description,2025-03-18,2025-03,12077.92,1.0,12077.92,GE CT REVOLUTION EVO EL/EX/ES (CGS117),GE CT REVOLUTION EVO EL/EX/ES (CGS117),GE PRECISION HEALTHCARE LLC,GE PRECISION HEALTHCARE LLC,702242EVO,702242EVO,,GE PRECISION HEALTHCARE LLC,GE HEALTHCARE TECHNOLOGIES INC.,GE PRECISION HEALTHCARE LLC,GE HEALTHCARE TECHNOLOGIES INC.,0,,COMPUTED TOMOGRAPHY,,,,,42,MEDICAL EQUIPMENT AND ACCESSORIES AND SUPPLIES,422015,MEDICAL COMPUTED TOMOGRAPHY CT OR CAT SYSTEMS AND RELATED PRODUCTS,42201500,UNKNOWN MEDICAL COMPUTED TOMOGRAPHY CT OR CAT SYSTEMS AND RELATED PRODUCTS
10,REVOLUTION_EVO,Revolution EVO,True,backfilled_description,2025-02-06,2025-02,12077.92,1.0,12077.92,GE CT REVOLUTION EVO EL/EX/ES (CGS117),GE CT REVOLUTION EVO EL/EX/ES (CGS117),GE PRECISION HEALTHCARE LLC,GE PRECISION HEALTHCARE LLC,702242EVO,702242EVO,,GE PRECISION HEALTHCARE LLC,GE HEALTHCARE TECHNOLOGIES INC.,GE PRECISION HEALTHCARE LLC,GE HEALTHCARE TECHNOLOGIES INC.,0,,COMPUTED TOMOGRAPHY,,,,,42,MEDICAL EQUIPMENT AND ACCESSORIES AND SUPPLIES,422015,MEDICAL COMPUTED TOMOGRAPHY CT OR CAT SYSTEMS AND RELATED PRODUCTS,42201500,UNKNOWN MEDICAL COMPUTED TOMOGRAPHY CT OR CAT SYSTEMS AND RELATED PRODUCTS
10,REVOLUTION_EVO,Revolution EVO,True,backfilled_description,2025-02-05,2025-02,12077.92,1.0,12077.92,GE CT REVOLUTION EVO  EL/EX/ES (CGS117),GE CT REVOLUTION EVO  EL/EX/ES (CGS117),GE PRECISION HEALTHCARE LLC,GE PRECISION HEALTHCARE LLC,702242EVO,702242EVO,,GE PRECISION HEALTHCARE LLC,GE HEALTHCARE TECHNOLOGIES INC.,GE PRECISION HEALTHCARE LLC,GE HEALTHCARE TECHNOLOGIES INC.,0,,COMPUTED TOMOGRAPHY,,,,,42,MEDICAL EQUIPMENT AND ACCESSORIES AND SUPPLIES,422015,MEDICAL COMPUTED TOMOGRAPHY CT OR CAT SYSTEMS AND RELATED PRODUCTS,42201500,UNKNOWN MEDICAL COMPUTED TOMOGRAPHY CT OR CAT SYSTEMS AND RELATED PRODUCTS
10,REVOLUTION_EVO,Revolution EVO,True,backfilled_description,2025-01-07,2025-01,12077.92,1.0,12077.92,GE CT REVOLUTION EVO  EL/EX/ES (CGS117),GE CT REVOLUTION EVO  EL/EX/ES (CGS117),GE PRECISION HEALTHCARE LLC,GE PRECISION HEALTHCARE LLC,702242EVO,702242EVO,,GE PRECISION HEALTHCARE LLC,GE HEALTHCARE TECHNOLOGIES INC.,GE PRECISION HEALTHCARE LLC,GE HEALTHCARE TECHNOLOGIES INC.,0,,COMPUTED TOMOGRAPHY,,,,,42,MEDICAL EQUIPMENT AND ACCESSORIES AND SUPPLIES,422015,MEDICAL COMPUTED TOMOGRAPHY CT OR CAT SYSTEMS AND RELATED PRODUCTS,42201500,UNKNOWN MEDICAL COMPUTED TOMOGRAPHY CT OR CAT SYSTEMS AND RELATED PRODUCTS
10,REVOLUTION_EVO,Revolution EVO,True,backfilled_description,2024-12-06,2024-12,12077.92,1.0,12077.92,GE CT REVOLUTION EVO  EL/EX/ES (CGS117),GE CT REVOLUTION EVO  EL/EX/ES (CGS117),GE PRECISION HEALTHCARE LLC,GE PRECISION HEALTHCARE LLC,702242EVO,702242EVO,,GE PRECISION HEALTHCARE LLC,GE HEALTHCARE TECHNOLOGIES INC.,GE PRECISION HEALTHCARE LLC,GE HEALTHCARE TECHNOLOGIES INC.,0,,COMPUTED TOMOGRAPHY,,,,,42,MEDICAL EQUIPMENT AND ACCESSORIES AND SUPPLIES,422015,MEDICAL COMPUTED TOMOGRAPHY CT OR CAT SYSTEMS AND RELATED PRODUCTS,42201500,UNKNOWN MEDICAL COMPUTED TOMOGRAPHY CT OR CAT SYSTEMS AND RELATED PRODUCTS
10,REVOLUTION_EVO,Revolution EVO,True,backfilled_description,2024-12-06,2024-12,12077.92,1.0,12077.92,GE CT REVOLUTION EVO  EL/EX/ES (CGS117),GE CT REVOLUTION EVO  EL/EX/ES (CGS117),GE PRECISION HEALTHCARE LLC,GE PRECISION HEALTHCARE LLC,702242EVO,702242EVO,,GE PRECISION HEALTHCARE LLC,GE HEALTHCARE TECHNOLOGIES INC.,GE PRECISION HEALTHCARE LLC,GE HEALTHCARE TECHNOLOGIES INC.,0,,COMPUTED TOMOGRAPHY,,,,,42,MEDICAL EQUIPMENT AND ACCESSORIES AND SUPPLIES,422015,MEDICAL COMPUTED TOMOGRAPHY CT OR CAT SYSTEMS AND RELATED PRODUCTS,42201500,UNKNOWN MEDICAL COMPUTED TOMOGRAPHY CT OR CAT SYSTEMS AND RELATED PRODUCTS
10,REVOLUTION_EVO,Revolution EVO,True,backfilled_description,2025-01-23,2025-01,11110.83,0.0,,910892GLDSL CT GOLDSEAL REVOLUTION EVO,910892GLDSL CT GOLDSEAL REVOLUTION EVO,UNKNOWN,GE PRECISION HEALTHCARE LLC,UNKNOWN,UNKNOWN,,GE PRECISION HEALTHCARE LLC,GE HEALTHCARE TECHNOLOGIES INC.,GE PRECISION HEALTHCARE LLC,GE HEALTHCARE TECHNOLOGIES INC.,0,,COMPUTED TOMOGRAPHY,,,,,42,MEDICAL EQUIPMENT AND ACCESSORIES AND SUPPLIES,422015,MEDICAL COMPUTED TOMOGRAPHY CT OR CAT SYSTEMS AND RELATED PRODUCTS,42201500,UNKNOWN MEDICAL COMPUTED TOMOGRAPHY CT OR CAT SYSTEMS AND RELATED PRODUCTS
10,REVOLUTION_EVO,Revolution EVO,True,backfilled_description,2024-05-10,2024-05,10993.44,1.0,10993.44,"REVOLUTION EVO GEN 2 CT, BRACCO PROTOCOL TOUCH INS","REVOLUTION EVO GEN 2 CT, BRACCO PROTOCOL TOUCH INS",NULL,GE HFS LLC,NULL,NULL,,GE PRECISION HEALTHCARE LLC,GE HEALTHCARE TECHNOLOGIES INC.,GE PRECISION HEALTHCARE LLC,GE HEALTHCARE TECHNOLOGIES INC.,0,,COMPUTED TOMOGRAPHY,,,,,42,MEDICAL EQUIPMENT AND ACCESSORIES AND SUPPLIES,422015,MEDICAL COMPUTED TOMOGRAPHY CT OR CAT SYSTEMS AND RELATED PRODUCTS,42201500,UNKNOWN MEDICAL COMPUTED TOMOGRAPHY CT OR CAT SYSTEMS AND RELATED PRODUCTS
10,REVOLUTION_EVO,Revolution EVO,True,backfilled_description,2024-05-07,2024-05,10993.44,1.0,10993.44,"REVOLUTION EVO GEN 2 CT, BRACCO PROTOCOL TOUCH INS","REVOLUTION EVO GEN 2 CT, BRACCO PROTOCOL TOUCH INS",NULL,GE HFS LLC,NULL,NULL,,GE PRECISION HEALTHCARE LLC,GE HEALTHCARE TECHNOLOGIES INC.,GE PRECISION HEALTHCARE LLC,GE HEALTHCARE TECHNOLOGIES INC.,0,,COMPUTED TOMOGRAPHY,,,,,42,MEDICAL EQUIPMENT AND ACCESSORIES AND SUPPLIES,422015,MEDICAL COMPUTED TOMOGRAPHY CT OR CAT SYSTEMS AND RELATED PRODUCTS,42201500,UNKNOWN MEDICAL COMPUTED TOMOGRAPHY CT OR CAT SYSTEMS AND RELATED PRODUCTS
10,REVOLUTION_EVO,Revolution EVO,True,backfilled_description,2024-03-25,2024-03,10993.44,1.0,10993.44,"REVOLUTION EVO GEN 2 CT, BRACCO PROTOCOL TOUCH INS","REVOLUTION EVO GEN 2 CT, BRACCO PROTOCOL TOUCH INS",NULL,GE HFS LLC,NULL,NULL,,GE PRECISION HEALTHCARE LLC,GE HEALTHCARE TECHNOLOGIES INC.,GE PRECISION HEALTHCARE LLC,GE HEALTHCARE TECHNOLOGIES INC.,0,,COMPUTED TOMOGRAPHY,,,,,42,MEDICAL EQUIPMENT AND ACCESSORIES AND SUPPLIES,422015,MEDICAL COMPUTED TOMOGRAPHY CT OR CAT SYSTEMS AND RELATED PRODUCTS,42201500,UNKNOWN MEDICAL COMPUTED TOMOGRAPHY CT OR CAT SYSTEMS AND RELATED PRODUCTS
10,REVOLUTION_EVO,Revolution EVO,True,backfilled_description,2024-03-25,2024-03,10993.44,1.0,10993.44,"REVOLUTION EVO GEN 2 CT, BRACCO PROTOCOL TOUCH INS","REVOLUTION EVO GEN 2 CT, BRACCO PROTOCOL TOUCH INS",NULL,GE HFS LLC,NULL,NULL,,GE PRECISION HEALTHCARE LLC,GE HEALTHCARE TECHNOLOGIES INC.,GE PRECISION HEALTHCARE LLC,GE HEALTHCARE TECHNOLOGIES INC.,0,,COMPUTED TOMOGRAPHY,,,,,42,MEDICAL EQUIPMENT AND ACCESSORIES AND SUPPLIES,422015,MEDICAL COMPUTED TOMOGRAPHY CT OR CAT SYSTEMS AND RELATED PRODUCTS,42201500,UNKNOWN MEDICAL COMPUTED TOMOGRAPHY CT OR CAT SYSTEMS AND RELATED PRODUCTS
